,Date,Price,SMA10,SMA20,SMA50,SMA100,SMA200,EMA13,EMA25,RSI,UBB,LBB,ATR,CE,TSI
2694,2010-09-20,151.30479,144.32098000000002,136.3899905,128.4145962,126.05424819999999,128.25046405,142.51938272140967,137.16504392811487,94.0169452534765,155.1898063431215,126.99008257843927,3.361935714285714,141.86419285714285,44.42650274735742
2695,2010-09-21,150.73,145.67198,137.59649050000002,129.0389962,126.1442482,128.29826405,143.69232804692257,138.20850208749064,92.05971114884393,156.84274084273645,127.9733653286318,3.3840778571428567,143.15776642857142,46.04762357237893
2696,2010-09-22,151.83,146.94098,138.9614905,129.6025962,126.2915481,128.36951405000002,144.8548526116479,139.25630961922215,89.90992403903495,158.17815728974048,129.35315710512975,3.0862914285714282,144.05112571428572,47.69803280392407
2697,2010-09-23,152.85001,148.18798099999998,140.261491,130.19359640000002,126.44514810000001,128.46271405,145.99701795284108,140.301978879282,89.14856748201026,159.5459766524774,130.6192481737613,3.214147857142856,146.27755642857142,49.3504169764503
2698,2010-09-24,160.73,150.016981,142.054991,130.9669964,126.75414810000001,128.59581405,148.1017296738638,141.87336511933722,90.88774065331644,161.97010125561343,132.09743587219327,3.4820049999999987,150.443985,52.888038566852245
2699,2010-09-27,159.37,151.44698,143.69149099999998,131.7845964,127.03854820000001,128.73611405,149.71148257759754,143.21926011015745,91.60471352290305,163.6521371370098,133.71116793149508,3.583434285714284,150.44969714285713,54.447169704536215
2700,2010-09-28,159.7,152.84198,145.48699100000002,132.5797964,127.3484481,128.85771405,151.13841363794074,144.48700933245303,91.07140431441518,164.3396425452582,136.06066522737095,3.7791485714285704,149.86255428571428,55.74784265262876
2701,2010-09-29,158.99001,154.19598100000002,147.19499150000001,133.3575966,127.68854819999999,128.98191415,152.26007026109207,145.6026247684182,87.98027883754702,164.27395156105126,138.6555114694744,3.9077199999999976,150.05684000000002,56.167996600749504
2702,2010-09-30,157.06,155.08898100000002,148.42349099999998,134.1501966,127.94624830000001,129.11031415000002,152.9457745095075,146.48396132469372,79.9964135614976,164.5573348399918,140.35656908000408,4.105567857142854,149.46329642857143,54.81856442198344
2703,2010-10-01,153.71001,155.62748200000001,149.348491,134.8229968,128.1787483,129.2277142,153.0549510081493,147.0398112227942,67.21831710081807,164.37596099753873,141.83475600123063,4.244138571428569,149.0475842857143,50.85735875199503
2704,2010-10-04,155.39,156.036003,150.1784915,135.5533968,128.3939483,129.3628642,153.38852943555653,147.68213343642543,68.47482287934332,164.57079887532694,142.98233781233654,4.265711428571428,148.9828657142857,48.1967826441976
2705,2010-10-05,160.87,157.050003,151.3609915,136.4027968,128.6879483,129.5326642,154.45731094476275,148.69658471054657,74.65656696160745,165.14372407669276,144.46962521165364,4.524997857142858,148.20500642857144,47.685208023829226
2706,2010-10-06,155.39999,157.40700199999998,152.173991,137.16819660000002,128.95661819999998,129.66726415000002,154.59197938122523,149.21223127127377,60.672462981769904,164.79034770976295,145.86581264511852,4.753568571428573,147.5192942857143,43.040428576972836
2707,2010-10-07,156.27,157.749001,152.968491,137.9509966,129.2302182,129.7846642,154.83169661247877,149.75513655809888,61.43672962218059,164.40365035500233,147.25091132249884,4.862853571428575,147.19143928571427,39.814723869663545
2708,2010-10-08,155.55,157.23100100000002,153.623991,138.72479660000002,129.5229182,129.8936642,154.93431138212466,150.20089528439897,56.5361623585557,163.9690390498786,148.45146697506067,4.784282857142862,147.42715142857142,36.81717472938874
2709,2010-10-11,153.03,156.597001,154.0219905,139.4275966,129.8073182,129.9641142,154.66226689896402,150.4185187240606,53.34108076699596,163.56258800200638,149.2516917489968,4.825712142857147,147.30286357142856,32.73145441928559
2710,2010-10-12,156.48,156.27500100000003,154.5584905,140.1557966,130.17501819999998,130.0541642,154.9219430562549,150.8847865145175,56.323089475115566,163.31506507868846,150.18020321065578,4.964999285714289,146.88500214285713,30.7325061145263
2711,2010-10-13,155.17,155.89299999999997,155.0444905,140.8107966,130.4995182,130.1334642,154.9573797625042,151.21441832109306,53.1300467161486,162.679644885819,151.2269133070905,4.821426428571432,147.3157207142857,28.326112424941897
2712,2010-10-14,155.53,155.74,155.4144905,141.3697966,130.8336182,130.2140642,155.03918265357504,151.54638614254745,41.19837508463102,162.32126150963262,151.9611049951837,4.4414207142857185,148.45573785714285,26.553972110771724
2713,2010-10-15,164.64,156.832999,156.2302405,142.1059966,131.23141819999998,130.35481415,156.4107279887786,152.55358720850535,57.06623759721103,163.4578446919361,152.61643840403198,4.8721350000000045,150.26359499999998,28.440748949547523
2714,2010-10-18,163.56,157.649999,156.84300100000002,142.8107964,131.6349182,130.50001415,157.43205256181025,153.40023434631263,55.07360672975817,164.3835935954526,153.0727047022737,4.684991428571432,151.1350257142857,29.200488246011442
2715,2010-10-19,158.67,157.429999,157.240001,143.4075964,131.9546182,130.62386419999999,157.60890219583737,153.8056009350578,49.621020932965166,164.242324124286,153.738839437857,4.865705714285718,150.59288285714285,26.836403928782417
2716,2010-10-20,158.67,157.757,157.58200100000002,143.9809964,132.2867182,130.74376420000002,157.76048759643203,154.1797854785149,51.99801439563165,164.124847953499,154.31057752325054,4.720706428571432,151.0278807142857,25.030997985654434
2717,2010-10-21,164.97,158.627,158.1880005,144.7625964,132.7040182,130.90736420000002,158.79041793979889,155.00980198016762,63.02033695181845,165.11906105893542,154.72247022053227,4.879277857142861,151.4921664285714,25.773865754763374
2718,2010-10-22,169.13,159.98499999999999,158.6080005,145.61399640000002,133.13221819999998,131.1030142,160.2675010912562,156.09597105861627,65.0262401460017,167.04258711315353,154.39070719342322,5.217133571428572,154.5185992857143,27.682898052711856
2719,2010-10-25,169.0,161.582,159.0895005,146.5001964,133.5346183,131.2804142,161.51500093536248,157.08858866949194,60.069353445948245,168.721703715314,154.273398892343,5.063561428571428,156.79932571428571,29.065885921465323
2720,2010-10-26,169.95,162.929,159.60200049999997,147.3777964,134.0064183,131.47862419999998,162.72000080173927,158.07792800260796,70.2928953157893,170.39211755668177,154.2069419716591,4.865704999999999,157.392895,30.438418522535272
2721,2010-10-27,167.50999,164.16299899999999,160.0279995,148.15079619999997,134.4614182,131.67942415,163.40428497291938,158.8034712331766,65.01868919863995,171.3747703048103,154.35461409759483,4.822849285714284,157.52146214285716,30.147030916457133
2722,2010-10-28,166.84,165.29399899999999,160.5169995,148.89459639999998,134.9414682,131.86807414999998,163.89510140535947,159.4216657537015,65.1056997591651,172.16418706511186,154.69340571744405,4.818564285714284,157.53431714285716,29.535301539008902
2723,2010-10-29,165.23,165.352999,161.09299900000002,149.6477964,135.41466820000002,132.05747415000002,164.08580120459385,159.86846069572445,66.73066374108612,172.45880557308902,155.41009571345552,4.775707142857142,157.6628885714286,28.125651158020393
2724,2010-11-01,162.58,165.254999,161.452499,150.3441964,135.80836820000002,132.23467415,163.87068674679475,160.0770406422072,58.55300056085254,172.5094289527029,155.92403402364852,4.644277857142855,158.05717642857144,25.486740381018137
2725,2010-11-02,164.61,165.848999,161.639499,151.1043964,136.22416819999998,132.41967415000002,163.9763029258241,160.4257298235759,62.974161627267776,172.781129820629,156.0686835896855,4.674279285714284,157.96717214285715,24.042114358009623
2726,2010-11-03,168.47,166.82899899999998,162.2929995,151.9831964,136.6705682,132.63312415000001,164.61825965070636,161.044519837147,66.22367101303914,173.42690897237145,156.7260447638143,4.931429285714286,157.19572214285716,24.199100337195453
2727,2010-11-04,168.92999,167.224998,162.925999,152.8247962,137.0914681,132.8446741,165.2342211291769,161.65109446505878,56.86838196233816,174.05763309047586,157.36018195476206,4.558572857142857,158.85428142857143,24.481505502403408
2728,2010-11-05,170.77,167.388998,163.686999,153.7429962,137.5301681,133.0913741,166.02504668215164,162.35254873697735,61.26914660831512,174.776383574829,158.14230671258548,4.53643,158.92070999999999,25.341399007102655
2729,2010-11-08,171.99001,167.687999,164.6349995,154.6499964,137.9911682,133.34977415,166.87718429898715,163.09389191105603,73.5169585038989,175.1132768162314,159.39586084188429,4.383572857142856,160.04928142857142,26.45776114587841
2730,2010-11-09,170.27,167.719999,165.3244995,155.5795964,138.4355682,133.60372415,167.3618722562747,163.6459002255902,69.30757702558127,175.34830183024627,160.31259833487687,4.439287857142854,159.8821364285714,26.348514666649788
2731,2010-11-10,173.33,168.302,166.2324995,156.5495964,138.94336819999998,133.85662415,168.21446193394974,164.39083097746789,65.59700328581849,175.6553028670877,161.52109781645615,4.189287857142854,160.80213642857143,27.32201269260462
2732,2010-11-11,170.37,168.655,166.9744995,157.3071962,139.4239982,134.07832415000001,168.5223959433855,164.8507670561242,52.42187310791166,175.09611387789442,162.9136923110528,3.9042807142857145,161.65715785714286,26.319452571353953
2733,2010-11-12,165.67999,168.699999,167.026499,157.91659579999998,139.8662981,134.2796741,168.1163379514733,164.91455343642235,44.496010116700816,175.09834393957252,162.99057653021376,4.085708571428569,161.1128742857143,22.754464066566374
2734,2010-11-15,158.89999,168.33199800000003,166.7934985,158.31879579999998,140.271998,134.47982405000002,166.79971681554855,164.4518947105437,34.64851237967849,175.5284552770504,162.4260201114748,4.344279285714284,160.33716214285715,16.237816145628848
2735,2010-11-16,157.78,167.648998,166.7489985,158.72999579999998,140.63979799999998,134.67812404999998,165.51118584189877,163.9386720405019,35.967713882978416,175.6653914967042,162.2908020016479,4.396421428571425,160.18073571428573,10.711297479962727
2736,2010-11-17,158.35001,166.636999,166.732999,159.11419600000002,141.0452981,134.8743741,164.48816072162754,163.5087749604633,37.72059208510955,175.71136452609232,162.24381623695385,4.386421428571424,160.21073571428573,6.647689541749902
2737,2010-11-18,164.17,166.161,166.69299900000001,159.58999599999999,141.6008981,135.11552410000002,164.44270918996648,163.55963842504306,48.63331684718058,175.711474470658,162.18376126467103,4.597849285714282,159.57645214285716,5.888876326815179
2738,2010-11-19,164.82001,165.566001,166.4774995,160.0375962,142.1564982,135.35267414999998,164.49660930568555,163.65659008465514,53.045144335118785,175.45667526044645,161.98791161977678,4.486421428571426,159.91073571428572,5.56982342887217
2739,2010-11-22,170.39,165.406,166.5469995,160.543996,142.75079820000002,135.62047415,165.3385222620162,164.17454469352782,57.16765517477419,175.6293088949397,162.00584480253013,4.659278571428571,159.3921642857143,7.582318716186834
2740,2010-11-23,168.2,165.19899999999998,166.45949950000002,160.992996,143.3413982,135.87132415,165.74730479601388,164.484195101718,49.650711694327704,175.4368805152393,161.9708089923804,4.619992142857138,159.51002357142858,8.128006008305864
2741,2010-11-24,177.25,165.59099999999998,166.94650000000001,161.628996,144.01329819999998,136.17077415,167.3905469680119,165.46618009389354,58.80610152025728,177.13841101341603,161.850544493292,5.017134285714282,162.83859714285714,11.940950902719582
2742,2010-11-26,177.5,166.304,167.4795,162.216396,144.6539982,136.45782415,168.83475454401022,166.39185854820943,57.371300165914484,178.71000102458862,161.8642494877057,4.957134999999996,163.508595,14.886265676249252
2743,2010-11-29,179.49001,167.685002,168.1925005,162.8396962,145.2866983,136.7569742,170.3569338948659,167.39940865988564,58.07841099594528,180.57342329488006,162.00203910255996,4.951599285714282,166.98770214285716,17.822371530120815
2744,2010-11-30,175.39999,169.335002,168.83350000000002,163.3216002,145.8680982,137.04632415,171.07737048131364,168.0148379937406,55.25721136059969,181.31797094173032,162.59126452913486,4.988029285714284,166.87841214285714,18.199685128170913
2745,2010-12-01,176.55,171.21200199999998,169.4305,163.83800019999998,146.4384982,137.34752415,171.85917469826884,168.67138891729903,53.434297411009034,182.20319134398045,163.04415432800977,4.985173571428569,166.8869792857143,18.859731424004437
2746,2010-12-02,176.53,173.030001,169.83350000000002,164.3320002,146.96729820000002,137.63977415,172.52643545565903,169.2758974621222,57.009552107826934,182.98168354315087,163.25940822842458,4.958037857142854,166.96838642857145,19.37417093752327
2747,2010-12-03,175.67999,174.18099999999998,170.171,164.78859980000001,147.4910981,137.9305741,172.97694324770774,169.7685199650359,62.468815492453366,183.56575120926354,163.4736243953682,4.691609999999997,167.76767,19.385625058682322
2748,2010-12-06,178.05,175.503999,170.535,165.1349998,148.0509981,138.2307741,173.70166564089237,170.40555689080236,76.82821962984079,184.38617802172965,163.60941098913517,4.456609285714284,168.47267214285716,20.16562261926224
2749,2010-12-07,176.77,176.141999,170.7739995,165.4829998,148.6337981,138.5284241,174.1399991207649,170.8951294376637,76.48531132165468,184.8932482908172,163.7143751045914,4.510894285714285,168.30981714285716,20.17013281591094
2750,2010-12-08,176.28999,176.950998,171.074999,165.81479960000001,149.197298,138.81127405,174.44714067494135,171.3101187116896,75.08382256629318,185.40412103723813,163.9104379813809,4.486607857142857,168.38267642857141,19.932184863656115
2751,2010-12-09,174.85001,176.71099900000002,171.1509995,166.13199960000003,149.7447981,139.0945241,174.50469343566402,171.58241804155963,67.01719723199929,185.5464513710885,163.95327356445577,4.319465714285714,168.88410285714286,18.99515625535354
2752,2010-12-10,175.62,176.522999,171.4134995,166.50319960000002,150.3266981,139.38062409999998,174.66402294485488,171.893001269132,67.14282494334131,185.93985880388124,164.15031984805938,4.3508935714285695,168.7898192857143,18.490961298806024
2753,2010-12-13,174.25,175.99899799999997,171.842,166.9139994,150.8684981,139.6291741,174.60487680987563,172.07430886381414,57.06958671122827,186.16035145465852,164.68282427267076,4.238750714285713,169.12624785714286,17.33720550022804
2754,2010-12-14,173.94,175.852999,172.5940005,167.2849994,151.4191981,139.8712241,174.50989440846485,172.21782356659767,61.29030481462655,185.5669929391181,166.10750428044093,4.017321428571427,169.7905357142857,16.20076277115273
2755,2010-12-15,175.57001,175.75500000000002,173.483501,167.57899959999997,151.9908982,140.11962415,174.6613394929699,172.4756840614748,45.33337407396092,184.4667018550936,167.99190057245318,3.7115428571428555,170.70787142857142,15.901156117856008
2756,2010-12-16,178.03999,175.905999,174.46800000000002,168.03179959999997,152.59999810000002,140.3671741,175.14400385111705,172.90370759520752,51.33528486357337,182.99473944471572,170.20463027764217,3.7858292857142857,170.48501214285716,16.670752050151048
2757,2010-12-17,177.58,176.096,175.1385,168.4579996,153.2044981,140.6105241,175.4920033009575,173.26342239557619,44.89029165848494,182.2466042168831,171.58444789155845,3.599222142857142,170.67233357142857,17.040149591969662
2758,2010-12-20,183.28999,176.619999,176.061999,169.0127994,153.868798,140.87642405,176.60600140082073,174.03469682668572,69.4239482264384,182.26748022194906,172.95925838902545,3.7285064285714253,172.79448071428573,19.739356500396685
2759,2010-12-21,184.75,177.417999,176.779999,169.64719939999998,154.537398,141.15607400000002,177.76942977213207,174.85895091694067,69.88362743319826,183.52204765633468,173.40897467183268,3.6663542857142835,174.65092714285714,22.495310793037625
2760,2010-12-22,184.75999,178.26499900000002,177.60799849999998,170.2127992,155.1842979,141.427324,178.76808123325605,175.62056930794523,69.96604070748282,183.97013163252552,174.4269319337372,3.50992571428571,175.12021285714286,24.731149215798126
2761,2010-12-23,182.59,179.038998,177.8749985,170.76119920000002,155.7859979,141.672374,179.3140696285052,176.1566793611802,65.75473268292907,184.61108984675067,174.50695282662468,3.553461428571424,174.98960571428574,25.13246507205415
2762,2010-12-27,182.14,179.690998,178.10699849999997,171.2933992,156.3315979,141.92397395,179.71777396729019,176.6169347949356,60.21992069941234,185.10329880682988,174.60884834658503,3.4720342857142805,175.23388714285716,25.159109228391717
2763,2010-12-28,181.09,180.374998,178.186998,171.6223992,156.8641979,142.17377395,179.91380625767732,176.96101673378672,60.92015445951809,185.28572455979142,174.63763472010427,3.2448921428571373,175.91531357142858,24.463186775947705
2764,2010-12-29,183.37,181.317998,178.5854985,172.01859919999998,157.4146978,142.43167400000002,180.4075482208663,177.45401544657236,66.40415423034281,185.91649480380923,174.92000034809539,3.3148928571428513,175.70531142857146,24.847575747409334
2765,2010-12-30,182.75,182.035997,178.89549849999997,172.5001992,157.95389780000002,142.688724,180.74218418931397,177.8613988737591,69.02699669315201,186.38667894145678,175.14990827927159,3.1356071428571375,176.24316857142858,24.724614307502954
2766,2010-12-31,180.0,182.23199799999998,179.0689985,172.92679919999998,158.45389780000002,142.92492405000002,180.63615787655485,178.0259066527007,59.63062380056959,186.48990454967102,175.35854547516448,3.182036428571426,176.10388071428574,22.660905552967108
2767,2011-01-03,184.22,182.895998,179.495999,173.31179920000002,159.0371978,143.19427399999998,181.1481353227613,178.50237537172373,69.48029617865761,187.07689771967887,175.70554964016057,3.309893571428568,176.0703192857143,22.876560603133072
2768,2011-01-04,185.00999,183.067998,179.8439985,173.62939899999998,159.6216977,143.46697395,181.69982884808113,179.00296111236037,71.23132188592618,187.7762608206977,175.87786733965115,3.3991435714285694,177.5020592857143,23.395553558701447
2769,2011-01-05,187.42,183.33499799999998,180.37649849999997,173.997799,160.2489977,143.75777399999998,182.5169961554981,179.65042564217882,72.0670615773959,188.85121555089802,176.13913997455094,3.2542071428571404,177.9368685714286,24.86326007580201
2770,2011-01-06,185.86,183.444999,180.854999,174.315999,160.8468977,144.04687405,182.9945681332841,180.12808520816506,65.07328265992608,189.43820071645746,176.56339814177127,3.1763492857142808,178.17044214285715,24.910456957689668
2771,2011-01-07,185.49001,183.73499999999999,181.386999,174.67559939999998,161.4131978,144.3006741,183.35105982852923,180.54054096138316,65.29984367486698,189.71832068298636,177.22133815850682,3.3892057142857084,178.28238285714286,24.6806750285576
2772,2011-01-10,184.67999,183.98899899999998,181.8399985,175.0323992,161.9634978,144.54877405,183.5409069958822,180.85896011819986,53.31742243436758,189.82924411356302,177.8453756932185,3.144921428571426,179.01523571428572,23.900809069053366
2773,2011-01-11,184.34,184.31399900000002,182.34449850000001,175.4145992,162.5311978,144.79487405,183.6550631393276,181.12673241679988,48.96621176622469,189.55172793002333,178.74088378498834,3.126357142857139,179.07092857142857,23.008613968621454
2774,2011-01-12,184.08,184.38499900000002,182.8514985,175.8445992,163.0943978,145.03237909999999,183.71576840513796,181.35390684627683,48.3067969655364,188.90338175087803,179.825556874561,3.179214285714283,178.91235714285713,22.071333405031705
2775,2011-01-13,185.53,184.662999,183.34949799999998,176.26299920000002,163.6836978,145.2811791,183.97494434726113,181.67514478117863,57.592975206611584,188.44158385449992,180.80345507275,3.1685364285714264,178.9443907142857,22.004484310228673
2776,2011-01-14,188.75,185.53799899999999,183.8849985,176.66859920000002,164.3258978,145.5658791,184.65709515479526,182.21936441339568,64.93447808404888,188.87770239986133,181.38864655006932,3.2635364285714275,179.14939071428572,23.549478834530046
2777,2011-01-18,191.25,186.24099900000002,184.56849849999998,177.11499940000002,164.9698978,145.86467905,185.59893870411022,182.91402868928833,71.54368108566585,189.66856009117677,182.01846770441156,3.379965714285713,181.46011285714286,26.007731753022647
2778,2011-01-19,186.87,186.427,184.747499,177.4369994,165.5899978,146.12122905,185.78051888923736,183.2183341747277,56.814641744548304,189.90954644570178,182.16647527714912,3.4585357142857123,181.22440285714285,24.456067542691862
2779,2011-01-20,181.96001,185.88100100000003,184.6079995,177.63639940000002,166.14319790000002,146.3566791,185.2347319050606,183.12154000744096,48.68203159226948,189.91842365117515,181.95278742441243,3.7492499999999973,180.35226,19.554850195871033
2780,2011-01-21,177.42,185.037001,184.241,177.7793994,166.6794979,146.53897905,184.1183416329091,182.6829600068686,45.93828715365237,190.44631750238165,181.13834124880918,3.9756778571428533,179.67297642857145,12.761199054875144
2781,2011-01-24,176.85001,184.17300100000003,183.9540005,177.8497996,167.199698,146.7229291,183.08000854249354,182.2342715448018,36.89079932081083,190.96011652170517,180.45094248914742,3.8572849999999965,180.028155,7.346992909259573
2782,2011-01-25,176.7,183.375002,183.68200050000002,177.9763996,167.64179789999997,146.9004291,182.16857875070878,181.80855834904781,34.87443215346481,191.3735151487346,179.83624317563272,3.760893571428568,180.3173292857143,3.1028031979577095
2783,2011-01-26,175.39,182.48000199999998,183.3970005,178.17059980000002,168.04359780000001,147.0765791,181.2002103577504,181.31482309142876,27.18998862343571,191.87510163124975,179.1579499343751,3.7523228571428535,180.34304142857144,-0.9851095032464998
2784,2011-01-27,184.45,182.517002,183.45100050000002,178.6816,168.5001979,147.2774291,181.66446602092893,181.55599054593426,47.91851195748446,191.94212531769017,179.20543809115495,4.283751428571427,178.74875571428572,0.8943547024565913
2785,2011-01-28,171.14,181.078002,182.8705005,178.9488,168.83939789999997,147.40402905000002,180.16097087508194,180.75476050393934,34.67207120870086,192.99395871701745,177.80877139149126,5.200895714285713,175.99732285714285,-4.476574396236831
2786,2011-01-31,169.64,179.167002,182.3525005,179.1745998,169.1443979,147.541374,178.65797503578455,179.89977892671325,34.16842824598487,194.0346129635335,176.51144426823325,5.2758942857142825,175.77232714285714,-8.797196838498019
2787,2011-02-01,172.11,177.25300199999998,181.74700049999998,179.3333998,169.4616979,147.68977405,177.7225500306725,179.30056516311993,37.67882329236351,194.24819604081094,175.4964027295945,5.3330392857142845,175.60089214285713,-10.66415302755528
2788,2011-02-02,173.53,175.91900199999998,181.17300099999997,179.5075996,169.7725979,147.83642405,177.123614312005,178.85667553518763,39.61409726324079,194.0906508227522,174.71417608862384,5.49375357142857,175.11874928571427,-11.351246292600898
2789,2011-02-03,173.71001,175.094002,180.4875015,179.57399980000002,170.0589979,147.97282415,176.63595655314717,178.46077818632705,38.065440616833506,193.46428248394864,173.9991110080257,5.47803857142857,175.16589428571427,-11.785428863028681
2790,2011-02-04,175.92999,174.945001,179.991001,179.72859960000002,170.3607978,148.1020241,176.53510418841188,178.26610217199422,36.788939981232495,192.8617097144712,173.5556466427644,5.439466428571426,175.2816107142857,-11.074183222543102
2791,2011-02-07,176.42999,174.902999,179.538,179.7121994,170.6705977,148.26602405,176.52008787578163,178.1248627741485,34.07135298180418,192.23030541540945,173.1918472922953,5.398751428571425,174.80374571428572,-10.281342224793132
2792,2011-02-08,183.06,175.53899900000002,179.4570005,179.82339939999997,171.0198977,148.44577405,177.45436103638426,178.50448871459864,46.093910190691005,192.03126522945556,173.1698681352722,5.515895714285713,170.30232285714285,-6.622664205992196
2793,2011-02-09,185.3,176.529999,179.5050005,179.9395992,171.3896477,148.66217405,178.5751666026151,179.02722035193722,53.62254802113925,192.16478775272765,173.17510687363617,5.3973249999999995,170.278025,-2.8207155893825298
2794,2011-02-10,186.21001,176.706,179.611501,180.15579960000002,171.7386999,148.89647405,179.66585851652724,179.57974263255744,60.34849061726147,192.46765412800292,173.18342443599855,5.199467857142857,171.64160642857144,0.5367377733677647
2795,2011-02-11,189.25,178.517,179.797501,180.4097996,172.1238999,149.13407405,181.0350215855948,180.3236085838992,63.79615847882543,193.1136037213049,173.13944963934756,5.184289285714286,173.94713214285713,4.423449832982051
2796,2011-02-14,190.42,180.595,179.88100100000003,180.6875996,172.5097999,149.400674,182.37573278765268,181.1002540774454,64.9260226283725,193.45197708994348,173.09551295502828,5.218572857142858,175.74427142857144,7.96497331516917
2797,2011-02-15,189.03,182.287,179.770001,180.95459979999998,172.8715998,149.65837395,183.3263423894166,181.71023453302655,64.8132059079062,192.98098316676788,173.16450991661605,5.145716428571431,175.9628407142857,10.18049827797669
2798,2011-02-16,186.62,183.596,179.757501,181.12599980000002,173.1304998,149.94232395,183.79686490521425,182.0879087997168,52.75450621985278,192.94064104685035,173.1659309765748,4.72000142857143,177.23998571428572,10.851215710283956
2799,2011-02-17,187.75999,185.000998,180.04749999999999,181.3457996,173.4143997,150.22647395,184.3630256330408,182.52422273820014,80.52901562417918,193.68208379887548,173.23020810056224,3.736429285714288,180.19070214285713,11.823779846688076
2800,2011-02-18,186.5,186.057999,180.5015,181.54999979999997,173.6823997,150.5154239,184.66830768546356,182.8300517583386,81.24539010036338,194.37037911837643,173.5670604408118,3.6892864285714313,180.3321307142857,12.008584450579495
2801,2011-02-22,180.42,186.45700000000002,180.67999949999998,181.66139959999998,173.8966996,150.7926239,184.0614065875402,182.64466316154335,63.58287909962672,194.44248557896842,173.79875646051576,3.9457128571428592,179.56285142857143,9.231075453621171
2802,2011-02-23,176.67999,185.818999,180.678999,181.6825994,174.09289950000002,151.01957389999998,183.0069185036059,182.18584214911695,54.78576565960671,194.44270619308486,173.79714540345756,4.119283571428576,179.04213928571428,5.312040368032381
2803,2011-02-24,177.75,185.063999,180.796999,181.7525994,174.3332994,151.25602385,182.25593014594793,181.8446235222618,55.976318336188854,194.40941836252284,173.9907893187386,4.295712142857147,178.51285357142856,2.663195265558158
2804,2011-02-25,177.24001,184.16699899999998,180.4364995,181.81859959999997,174.5517995,151.47287390000002,181.53937012509823,181.49042248208784,52.04116547210972,194.0234426977581,173.64302790112094,4.307855000000005,178.47642499999998,0.3199632647240078
2805,2011-02-28,173.28999,182.570998,180.543999,181.77299920000002,174.6759994,151.68197385,180.3608872500842,180.8596199834657,45.58244480447672,193.8524090292839,173.88979398535807,4.4728564285714345,177.9814207142857,-3.265123278764418
2806,2011-03-01,169.44,180.472998,180.533999,181.6009994,174.81639949999996,151.88650885,178.8007605000722,179.98118767704528,29.212454212454162,193.87716238063356,173.8624173096832,4.373570714285721,178.27927785714283,-7.69405696957514
2807,2011-03-02,172.02,178.771998,180.52949900000002,181.48979939999998,174.97389950000002,152.10205885000002,177.8320804286333,179.36878862496488,29.939577039274894,193.88467980100546,173.8519085994973,4.426426428571436,178.12071071428568,-9.98056765808263
2808,2011-03-03,172.78999,177.388997,180.49249849999998,181.2797994,175.14629939999998,152.33460879999998,177.1117817959714,178.8627271922753,29.6419475982691,193.93315708467006,173.77216920766494,4.340712857142863,178.3778514285714,-11.427625993749716
2809,2011-03-04,171.67,175.779998,180.390498,181.01819940000001,175.3326994,152.5700088,176.33438439654694,178.3094404851772,21.68168278458934,194.076602652382,173.547445673809,4.279998571428578,178.55999428571425,-13.021031064761182
2810,2011-03-07,169.08,174.037998,180.0479985,180.7045996,175.4586994,152.81685879999998,175.2980437684688,177.59948352477895,17.12875362215253,194.52414987048525,172.80992281475739,4.479999285714292,177.05001214285713,-15.291382312527238
2811,2011-03-08,166.89,172.684998,179.57099899999997,180.39059959999997,175.57589939999997,153.0377088,174.09689465868755,176.77567709979596,16.71675689522357,195.13680106695114,171.7880979665244,4.5335707142857204,176.39928785714284,-17.93447298661327
2812,2011-03-09,169.05,171.921999,178.870499,180.12879959999998,175.7110994,153.2723588,173.37590970744648,176.18139424596552,23.386836344644863,195.02502718005314,170.79323490997342,4.690715000000005,175.017855,-18.924612689479307
2813,2011-03-10,166.14,170.76099900000003,177.912499,179.8297996,175.72609939999998,153.4787588,172.34220832066842,175.40897930396818,18.918924358517657,194.72085250025705,169.50832224987147,4.7228571428571495,174.33142857142855,-20.770690257577364
2814,2011-03-11,168.07001,169.843999,177.005499,179.5237998,175.7711995,153.70305885,171.73189427485866,174.84444320366293,24.00566318599067,193.88617291408923,168.56516204295536,4.845000000000005,170.18499999999997,-21.198724798321088
2815,2011-03-14,166.73,169.18800000000002,175.87949899999998,179.2033998,175.85179950000003,153.90320885,171.01733794987885,174.22025526491964,27.710857889379454,192.31980265951216,167.6593471702439,4.582857142857149,167.40141857142856,-22.02119780554233
2816,2011-03-15,165.08,168.752,174.61249899999999,178.9049998,175.91589949999997,154.10130884999998,170.1691468141819,173.51715870607967,29.734475983761044,190.21913898566734,166.8091790071663,4.537144285714291,167.13856714285714,-23.27520079287909
2817,2011-03-16,164.7,168.02,173.39599900000002,178.51459979999998,175.91319950000002,154.30860885,169.38784012644163,172.83891572868893,26.638023630504875,188.03365851697407,166.077169241513,4.542851428571432,167.1214457142857,-24.432982347767457
2818,2011-03-17,160.97,166.83800100000002,172.113499,178.0338,175.8315995,154.48190885,168.18529153695,171.9259222110975,23.884422509013675,186.3622310606031,164.98913296969843,4.676423571428576,161.86072928571426,-26.700059351941302
2819,2011-03-18,161.82001,165.853002,170.8165,177.5218002,175.7597996,154.64720895,167.2759656031,171.14854434870537,29.554402852049947,183.72813769139333,164.3606811543033,4.523564285714288,160.88931714285715,-28.019422631205774
