,Date,Price,Low,High
2780,2011-01-21,177.42,176.84,183.25
2781,2011-01-24,176.85001,174.14751,178.49001
2782,2011-01-25,176.7,174.28,176.75
2783,2011-01-26,175.39,174.63,177.89
2784,2011-01-27,184.45,177.31,185.0
2785,2011-01-28,171.14,166.89999,173.71001
2786,2011-01-31,169.64,167.41,171.44
2787,2011-02-01,172.11,169.50999,173.10001
2788,2011-02-02,173.53,170.87,175.2
2789,2011-02-03,173.71001,171.95,174.67
2790,2011-02-04,175.92999,173.75,177.19
2791,2011-02-07,176.42999,174.77,177.55
2792,2011-02-08,183.06,176.59,183.11
2793,2011-02-09,185.3,182.25999,186.47
2794,2011-02-10,186.21001,183.60001,187.24001
2795,2011-02-11,189.25,185.37,189.5
2796,2011-02-14,190.42,188.35001,191.39999
2797,2011-02-15,189.03,188.25,190.49001
2798,2011-02-16,186.62,186.35001,190.0
2799,2011-02-17,187.75999,185.31,189.09
2800,2011-02-18,186.5,185.13,188.5
2801,2011-02-22,180.42,179.32001,184.72
2802,2011-02-23,176.67999,174.39,181.14999
2803,2011-02-24,177.75,174.56,179.75
2804,2011-02-25,177.24001,177.10001,180.75
2805,2011-02-28,173.28999,172.14999,175.89
2806,2011-03-01,169.44,168.67,173.96001
2807,2011-03-02,172.02,168.35001,173.3
2808,2011-03-03,172.78999,172.05,174.46001
2809,2011-03-04,171.67,169.50999,172.75
2810,2011-03-07,169.08,166.24001,172.09
2811,2011-03-08,166.89,166.72,169.71001
2812,2011-03-09,169.05,163.89999,169.75
2813,2011-03-10,166.14,164.82001,168.47
2814,2011-03-11,168.07001,164.12,169.2
2815,2011-03-14,166.73,164.57001,168.08
2816,2011-03-15,165.08,160.75999,166.88
2817,2011-03-16,164.7,162.8701,168.14
2818,2011-03-17,160.97,160.78,166.3
2819,2011-03-18,161.82001,160.59,163.53999
2820,2011-03-21,164.52499,161.72,165.78999
2821,2011-03-22,162.60001,162.25,164.44
2822,2011-03-23,165.32001,160.82001,166.25999
2823,2011-03-24,171.10001,167.36,172.0
2824,2011-03-25,170.98,170.3,173.49001
2825,2011-03-28,169.35001,169.25,172.5
2826,2011-03-29,174.62,170.07001,174.84
2827,2011-03-30,179.42,177.66,181.16
2828,2011-03-31,180.13,178.5,181.57001
2829,2011-04-01,180.13,178.59,183.25
2830,2011-04-04,182.94,180.69,183.61
2831,2011-04-05,185.28999,181.8,186.36
2832,2011-04-06,182.75999,181.12,188.27
2833,2011-04-07,184.91,181.75999,185.17
2834,2011-04-08,184.71001,182.78,186.22
2835,2011-04-11,184.03999,181.85001,186.49001
2836,2011-04-12,180.48,179.42,184.59
2837,2011-04-13,182.28999,179.8,182.88
2838,2011-04-14,181.82001,179.36,182.08
2839,2011-04-15,180.00999,179.01961,181.78
2840,2011-04-18,178.34,175.37,178.91
2841,2011-04-19,178.82001,176.60001,179.47
2842,2011-04-20,183.87,181.59,185.0
2843,2011-04-21,185.89,183.04601,185.97
2844,2011-04-25,185.42,183.77,186.35001
2845,2011-04-26,182.3,180.73801,186.42
2846,2011-04-27,196.63,182.75,197.8
2847,2011-04-28,195.07001,192.27,196.78999
2848,2011-04-29,195.81,193.78,196.59
2849,2011-05-02,201.19,196.17999,203.42
2850,2011-05-03,198.45,196.69,202.59
2851,2011-05-04,199.97,195.37,201.86
2852,2011-05-05,197.11,196.12,201.0
2853,2011-05-06,197.60001,196.56,199.56
2854,2011-05-09,200.8,196.78,202.36
2855,2011-05-10,203.94,201.56,205.28999
2856,2011-05-11,204.38,202.25,205.5
2857,2011-05-12,206.07001,200.62,206.1852
2858,2011-05-13,202.56,202.36,206.39
2859,2011-05-16,192.50999,191.37,200.89999
2860,2011-05-17,194.81,191.75999,195.98
2861,2011-05-18,197.09,193.25,198.283
2862,2011-05-19,198.80499,197.55,199.95
2863,2011-05-20,198.64999,197.24001,199.8
2864,2011-05-23,196.22,192.02,197.28999
2865,2011-05-24,193.27,193.0,197.0
2866,2011-05-25,192.25999,191.14,194.35001
2867,2011-05-26,195.0,190.88,196.45
2868,2011-05-27,194.13,193.5,196.12
2869,2011-05-31,196.69,195.03,198.44
2870,2011-06-01,192.395,192.05,197.25999
2871,2011-06-02,193.64999,190.56,194.44
2872,2011-06-03,188.32001,187.62,193.21001
2873,2011-06-06,185.69,185.17999,189.85001
2874,2011-06-07,187.55,185.52,190.63
2875,2011-06-08,188.05,186.32001,189.81
2876,2011-06-09,189.67999,185.71001,191.75999
2877,2011-06-10,186.53,186.28,190.77
2878,2011-06-13,186.28999,184.86,189.31
2879,2011-06-14,189.96001,187.07001,190.72
2880,2011-06-15,185.98,185.3,192.45
2881,2011-06-16,183.64999,181.59,187.0
2882,2011-06-17,186.37,184.64,187.39
2883,2011-06-20,187.72,185.57001,188.85201
2884,2011-06-21,194.23,187.12,195.0
2885,2011-06-22,191.63,191.32001,195.2
2886,2011-06-23,194.16,188.3,194.46001
2887,2011-06-24,192.55,191.35001,194.92
2888,2011-06-27,201.25,194.03,202.58
2889,2011-06-28,202.35001,200.60001,202.88
2890,2011-06-29,204.17999,201.03,206.25
2891,2011-06-30,204.49001,200.5,205.2
2892,2011-07-01,209.49001,203.61,210.27
2893,2011-07-05,213.19,208.73,214.45
2894,2011-07-06,214.19,211.0101,214.39999
2895,2011-07-07,216.74001,215.09,217.8
2896,2011-07-08,218.28,213.25,218.32001
2897,2011-07-11,212.55,211.0,217.5
2898,2011-07-12,211.23,211.12,215.64999
2899,2011-07-13,213.5,212.14,216.83
2900,2011-07-14,210.38,209.38,215.91
2901,2011-07-15,212.87,209.28999,214.53
2902,2011-07-18,211.53,208.28999,213.39
2903,2011-07-19,218.06,213.77,218.39999
2904,2011-07-20,215.55,214.41,220.2
2905,2011-07-21,213.21001,211.07001,217.09
2906,2011-07-22,216.52,211.11,217.94901
2907,2011-07-25,213.49001,213.0,216.08
2908,2011-07-26,214.17999,210.35001,215.60001
2909,2011-07-27,222.51801,219.62,227.2
2910,2011-07-28,223.89999,220.23,225.95
2911,2011-07-29,222.52,219.50999,225.75
2912,2011-08-01,221.32001,217.66,227.45
2913,2011-08-02,211.7,211.3,222.42999
2914,2011-08-03,209.96001,205.53999,214.83
2915,2011-08-04,201.48,201.45,208.0
2916,2011-08-05,202.7,194.84,207.32001
2917,2011-08-08,193.7,190.05,200.39
2918,2011-08-09,205.09,190.46001,205.09
2919,2011-08-10,194.13,193.60001,202.39999
2920,2011-08-11,198.36,191.36,200.85001
2921,2011-08-12,202.3,197.21001,204.56
2922,2011-08-15,202.95,198.32001,205.28
2923,2011-08-16,197.67999,194.75,201.39
2924,2011-08-17,195.92999,193.74001,199.60001
2925,2011-08-18,182.52,179.72,191.34
2926,2011-08-19,178.92999,177.55,190.0
2927,2011-08-22,177.53999,177.10001,184.2
2928,2011-08-23,193.55,178.52,194.84
2929,2011-08-24,193.73,190.17,196.31
2930,2011-08-25,192.03,191.07001,196.99001
2931,2011-08-26,199.27,189.60001,199.72
2932,2011-08-29,206.53,202.55,206.67
2933,2011-08-30,210.92,204.3214,212.49001
2934,2011-08-31,215.23,211.35001,216.17
2935,2011-09-01,212.53999,211.62,217.64
2936,2011-09-02,210.0,207.0,210.69
2937,2011-09-06,216.17999,204.47,216.60001
2938,2011-09-07,219.89999,214.22,220.19
2939,2011-09-08,217.25999,216.34,220.64
2940,2011-09-09,211.39,209.75,216.96001
2941,2011-09-12,216.56,208.64999,216.66
2942,2011-09-13,219.53,215.00999,219.95
2943,2011-09-14,222.57001,216.724,224.99001
2944,2011-09-15,226.78,221.25,227.2
2945,2011-09-16,239.3,226.74001,240.44
2946,2011-09-19,241.69,232.8801,244.0
2947,2011-09-20,233.25,231.03,241.05
2948,2011-09-21,231.87,231.81,240.52
2949,2011-09-22,223.23,219.0,228.78999
2950,2011-09-23,223.61,219.061,224.49001
2951,2011-09-26,229.85001,221.39999,230.24001
2952,2011-09-27,224.21001,222.39999,234.75
2953,2011-09-28,229.71001,225.60001,235.81
2954,2011-09-29,222.44,216.28999,234.3
2955,2011-09-30,216.23,215.21001,223.0
2956,2011-10-03,211.98,211.39,221.60001
2957,2011-10-04,212.5,200.42999,215.0
2958,2011-10-05,219.498,208.481,220.17
2959,2011-10-06,221.50999,217.55,223.62
2960,2011-10-07,224.74001,218.41,227.89999
2961,2011-10-10,231.32001,224.10001,232.8
2962,2011-10-11,235.48,229.0,236.75
2963,2011-10-12,236.81,234.33,241.84
2964,2011-10-13,236.14999,235.23,239.67999
2965,2011-10-14,246.71001,240.17999,246.71001
2966,2011-10-17,242.33,240.67,246.71001
2967,2011-10-18,243.88,236.62399,244.61
2968,2011-10-19,231.53,229.25,243.33
2969,2011-10-20,233.61,229.8,234.739
2970,2011-10-21,234.78,230.60001,236.99989
2971,2011-10-24,237.61,234.0,240.47
2972,2011-10-25,227.14999,225.89,239.00999
2973,2011-10-26,198.39999,196.50999,207.58
2974,2011-10-27,206.78,201.10001,208.60001
2975,2011-10-28,217.32001,205.75,218.39999
2976,2011-10-31,213.50999,213.03999,218.89
2977,2011-11-01,212.105,207.42999,216.21001
2978,2011-11-02,215.62,212.72,216.78999
2979,2011-11-03,218.28999,213.02,218.5
2980,2011-11-04,216.48,214.3308,218.23
2981,2011-11-07,217.0,214.0,220.2
2982,2011-11-08,217.99001,215.21001,219.35001
2983,2011-11-09,211.22,210.60001,215.7
2984,2011-11-10,210.78999,208.10001,214.0592
2985,2011-11-11,217.39,210.31,217.88
2986,2011-11-14,218.92999,214.25,222.35001
2987,2011-11-15,217.83,214.25999,220.3275
2988,2011-11-16,211.99001,211.23,216.97
2989,2011-11-17,204.52,202.10001,212.89999
2990,2011-11-18,197.14,197.11,205.34
2991,2011-11-21,189.25,185.05,193.36
2992,2011-11-22,192.34,183.58,194.03999
2993,2011-11-23,188.99001,187.89,194.60001
2994,2011-11-25,182.399,181.50999,190.83
2995,2011-11-28,194.14999,190.53999,194.61971
2996,2011-11-29,188.39,187.3,195.5
2997,2011-11-30,192.28999,188.75,195.3
2998,2011-12-01,197.13,191.59,198.075
2999,2011-12-02,196.03,195.17999,199.66
3000,2011-12-05,196.24001,193.66769,199.0
3001,2011-12-06,191.99001,190.11,198.32001
3002,2011-12-07,195.32001,189.12,196.71001
3003,2011-12-08,190.48,190.08,195.89
3004,2011-12-09,193.03,188.39999,193.95
3005,2011-12-12,189.52,187.63,191.14999
3006,2011-12-13,180.50999,178.5,189.67999
3007,2011-12-14,180.21001,170.25,180.75
3008,2011-12-15,181.25999,179.53,184.799
3009,2011-12-16,181.25999,180.31,184.41
3010,2011-12-19,179.33,179.0,183.17
3011,2011-12-20,182.52,180.53999,183.17
3012,2011-12-21,174.35001,172.49001,183.5
3013,2011-12-22,179.03,174.21001,179.67
3014,2011-12-23,177.28,175.60001,179.67999
3015,2011-12-27,176.27,176.16,178.5947
3016,2011-12-28,173.89,172.28,176.64999
3017,2011-12-29,173.86,166.97,174.55
3018,2011-12-30,173.10001,172.49001,175.17
3019,2012-01-03,179.03,175.55,179.47501
3020,2012-01-04,177.50999,176.065,180.5
3021,2012-01-05,177.61,174.05,178.25
3022,2012-01-06,182.61,177.5,184.64999
3023,2012-01-09,178.56,177.0,184.37
3024,2012-01-10,179.34,177.10001,182.39999
3025,2012-01-11,178.89999,178.19,180.77
3026,2012-01-12,175.92999,175.75,179.49001
3027,2012-01-13,178.42,173.5,178.8
3028,2012-01-17,181.66,178.50999,183.3
3029,2012-01-18,189.44,181.12,190.25
3030,2012-01-19,194.45,190.36,195.94
3031,2012-01-20,190.92999,189.03999,192.89999
3032,2012-01-23,186.09,185.23,191.73
3033,2012-01-24,187.0,183.82001,188.41
3034,2012-01-25,187.8,184.61,188.17
3035,2012-01-26,193.31599,188.73,194.85001
3036,2012-01-27,195.37,192.33,196.5
3037,2012-01-30,192.14999,190.13,195.0
3038,2012-01-31,194.44,189.7,195.63
3039,2012-02-01,179.46001,172.0,179.95
3040,2012-02-02,181.72,176.8,181.9362
3041,2012-02-03,187.67999,181.89,187.89999
3042,2012-02-06,183.14,182.9201,186.56
3043,2012-02-07,184.19,182.06,184.94
3044,2012-02-08,185.48,182.91,186.49001
3045,2012-02-09,184.98,181.75999,185.69
3046,2012-02-10,185.53999,182.52,187.63
3047,2012-02-13,191.59,185.67999,192.4993
3048,2012-02-14,191.3,186.10001,193.57001
3049,2012-02-15,184.47,183.25999,191.53999
3050,2012-02-16,179.92999,175.14,181.67999
3051,2012-02-17,182.5,179.36,183.41
3052,2012-02-21,182.25999,180.5768,184.75
3053,2012-02-22,180.58,180.28999,182.99001
3054,2012-02-23,178.89,176.96001,180.75
3055,2012-02-24,179.13,178.37,180.74001
3056,2012-02-27,178.53,176.5,179.19
3057,2012-02-28,183.8,177.95,184.28999
3058,2012-02-29,179.69,179.00999,184.0
3059,2012-03-01,180.03999,176.58,180.49001
3060,2012-03-02,179.3,178.918,181.84
3061,2012-03-05,180.25999,178.17999,181.82001
3062,2012-03-06,181.09,178.03999,183.5
3063,2012-03-07,183.77,182.39999,185.5
3064,2012-03-08,187.64,183.8,188.38
3065,2012-03-09,184.32001,183.44,187.2
3066,2012-03-12,183.39,182.2,185.39999
3067,2012-03-13,184.59,180.77,184.87
3068,2012-03-14,182.25999,181.14,184.3199
3069,2012-03-15,184.42999,180.3,184.42999
3070,2012-03-16,185.05,182.35001,185.67999
3071,2012-03-19,185.52,183.0,186.67999
3072,2012-03-20,192.33,182.88,194.41
3073,2012-03-21,191.73,191.25999,194.28
3074,2012-03-22,192.39999,190.25999,194.06
3075,2012-03-23,195.03999,191.8,196.2
3076,2012-03-26,202.87,195.5,202.97
3077,2012-03-27,205.44,202.88,209.85001
3078,2012-03-28,201.16,200.31,207.0
3079,2012-03-29,204.61,200.63,205.31
3080,2012-03-30,202.50999,201.87,206.85001
3081,2012-04-02,198.05,197.0,199.89999
3082,2012-04-03,199.66,197.5,202.39
3083,2012-04-04,193.99001,192.36,197.67999
3084,2012-04-05,194.39,193.55,196.03
3085,2012-04-09,191.87,190.5,194.2
3086,2012-04-10,186.98,186.57001,193.52
3087,2012-04-11,187.97,186.78999,191.97
3088,2012-04-12,190.69,185.61,192.25999
3089,2012-04-13,188.46001,186.25999,189.94
3090,2012-04-16,185.5,183.64999,189.47
3091,2012-04-17,188.39,186.87,190.03999
3092,2012-04-18,191.07001,188.74001,193.45
3093,2012-04-19,191.10001,189.75,194.55
3094,2012-04-20,189.98,189.8,193.48
3095,2012-04-23,188.24001,185.50999,188.99001
3096,2012-04-24,190.33,186.50999,190.7
3097,2012-04-25,194.42,191.60001,194.8
3098,2012-04-26,195.99001,193.02,196.36
3099,2012-04-27,226.85001,220.22,228.69
3100,2012-04-30,231.89999,223.05,233.84
3101,2012-05-01,230.03999,228.39999,232.97
3102,2012-05-02,230.25,227.39999,231.44
3103,2012-05-03,229.45,228.03,232.53
3104,2012-05-04,223.99001,223.74001,229.71989
3105,2012-05-07,225.16,222.28999,226.86749
3106,2012-05-08,223.89999,218.2,225.39
3107,2012-05-09,222.98,220.16,225.78
3108,2012-05-10,226.69,221.95,229.08
3109,2012-05-11,227.67999,225.73,230.67999
3110,2012-05-14,222.92999,222.50999,227.28999
3111,2012-05-15,224.39,223.0,230.61
3112,2012-05-16,224.06,222.5,228.0
3113,2012-05-17,218.36,218.09,226.0
3114,2012-05-18,213.85001,212.81,219.63
3115,2012-05-21,218.11,212.82001,219.98
3116,2012-05-22,215.33,213.96001,218.87
3117,2012-05-23,217.28,211.17999,217.55
3118,2012-05-24,215.24001,212.7,217.66
3119,2012-05-25,212.89,212.22,215.98
3120,2012-05-29,214.75,212.28999,216.55
3121,2012-05-30,209.23,207.752,212.98
3122,2012-05-31,212.91,207.11,213.7878
3123,2012-06-01,208.22,207.3,211.23
3124,2012-06-04,214.57001,206.37,215.35001
3125,2012-06-05,213.21001,211.16,216.86
3126,2012-06-06,217.64,214.52,218.39999
3127,2012-06-07,218.8,218.11,221.49001
3128,2012-06-08,218.48,216.66,219.42
3129,2012-06-11,216.5,215.2,220.87
3130,2012-06-12,216.42,214.5222,218.0
3131,2012-06-13,214.73,213.52,217.38
3132,2012-06-14,214.45,212.56,216.5
3133,2012-06-15,218.35001,214.46001,219.33
3134,2012-06-18,222.66,216.73,223.75999
3135,2012-06-19,224.03,221.66,225.2
3136,2012-06-20,223.02,220.84,224.74001
3137,2012-06-21,220.575,220.52,226.03
3138,2012-06-22,222.16,219.35001,222.50999
3139,2012-06-25,220.07001,218.0,221.59
3140,2012-06-26,225.61,221.45,226.39
3141,2012-06-27,225.62,223.3,227.5
3142,2012-06-28,221.31,218.75,224.62
3143,2012-06-29,228.35001,223.71001,228.35001
3144,2012-07-02,229.32001,226.34,229.34
3145,2012-07-03,229.53,227.59,229.53
3146,2012-07-05,227.06,226.53,230.5
3147,2012-07-06,225.05,224.17999,228.89999
3148,2012-07-09,225.05,223.45,226.0
3149,2012-07-10,219.5,218.28,227.14
3150,2012-07-11,218.37,215.34,221.74001
3151,2012-07-12,215.36,212.61,217.3
3152,2012-07-13,218.39,213.88,219.31
3153,2012-07-16,216.00999,214.46001,218.31
3154,2012-07-17,216.92999,213.96001,217.94
3155,2012-07-18,217.47,215.71001,218.67
3156,2012-07-19,226.17,220.69,227.5
3157,2012-07-20,228.28999,225.295,229.39
3158,2012-07-23,226.00999,221.53999,226.58
3159,2012-07-24,223.03999,221.23,226.61
3160,2012-07-25,217.05,215.91,222.5
3161,2012-07-26,220.00999,214.95,221.45
3162,2012-07-27,237.32001,224.5,238.34
3163,2012-07-30,236.09,234.07001,240.74001
3164,2012-07-31,233.3,231.61,236.3
3165,2012-08-01,232.09,230.7001,234.38
3166,2012-08-02,230.81,228.66,234.34
3167,2012-08-03,234.97,233.03,236.49001
3168,2012-08-06,233.99001,233.81,235.74001
3169,2012-08-07,236.56,233.25,238.0
3170,2012-08-08,234.38,233.592,236.45
3171,2012-08-09,234.06,233.5,235.99001
3172,2012-08-10,232.75,231.42999,234.85001
3173,2012-08-13,232.44,231.0,234.3676
3174,2012-08-14,233.19,232.6207,236.72
3175,2012-08-15,237.42,232.25,238.14
3176,2012-08-16,241.55,236.2,242.825
3177,2012-08-17,241.17,240.47,243.35001
3178,2012-08-20,240.35001,238.2,241.64999
3179,2012-08-21,239.45,238.55,243.85001
3180,2012-08-22,243.10001,238.8,244.89999
3181,2012-08-23,241.198,239.02,243.48
3182,2012-08-24,245.74001,241.36,246.87
3183,2012-08-27,243.92,243.12,247.5
3184,2012-08-28,246.11,243.0,246.77991
3185,2012-08-29,247.12,244.59,247.61
3186,2012-08-30,246.22,245.25,250.0
3187,2012-08-31,248.27,245.50011,249.45
3188,2012-09-04,247.88,244.66,251.0
3189,2012-09-05,246.22,245.3,248.61
3190,2012-09-06,251.38,247.2,252.7
3191,2012-09-07,259.14001,253.52,259.42001
3192,2012-09-10,257.09,256.82001,260.0
3193,2012-09-11,255.67,254.25999,257.60001
3194,2012-09-12,255.63,253.5,257.78
3195,2012-09-13,260.23999,253.8,262.0
3196,2012-09-14,261.26999,259.76999,264.10999
3197,2012-09-17,258.0,257.0,261.25
3198,2012-09-18,258.75,257.0,260.5
3199,2012-09-19,261.67999,258.53,262.84
3200,2012-09-20,260.81,258.0,260.87
3201,2012-09-21,257.47,256.73999,262.0
3202,2012-09-24,254.80499,253.0,255.60001
3203,2012-09-25,252.46001,251.03,258.95001
3204,2012-09-26,249.67,248.23,254.61
3205,2012-09-27,256.59,250.52,257.39999
3206,2012-09-28,254.32001,253.2,257.0
3207,2012-10-01,252.00999,250.49001,256.16
3208,2012-10-02,250.60001,249.03,253.14999
3209,2012-10-03,255.92,249.56,256.10001
3210,2012-10-04,260.47,255.87,261.51999
3211,2012-10-05,258.51001,257.48999,261.89999
3212,2012-10-08,259.06,255.56,259.79999
3213,2012-10-09,250.96001,250.73,259.35001
3214,2012-10-10,244.99001,244.00999,252.46001
3215,2012-10-11,244.22,241.89,249.3
3216,2012-10-12,242.36,241.91,245.46001
3217,2012-10-15,244.17999,238.50999,244.776
3218,2012-10-16,243.94,242.08,245.77
3219,2012-10-17,247.49001,243.3,248.7999
3220,2012-10-18,244.85001,242.7,250.91
3221,2012-10-19,240.0,238.94,246.82001
3222,2012-10-22,233.78,232.32001,238.95
3223,2012-10-23,234.31,230.00999,236.5
3224,2012-10-24,228.49001,227.9501,235.94
3225,2012-10-25,222.92,222.92,230.92
3226,2012-10-26,238.24001,226.69,238.71001
3227,2012-10-31,232.8931,230.5,238.7
3228,2012-11-01,232.14,231.34,234.55
3229,2012-11-02,232.42239,232.11,237.39999
3230,2012-11-05,234.33,230.11,234.83
3231,2012-11-06,237.56,234.45,237.75
3232,2012-11-07,232.06081,229.42,235.66
3233,2012-11-08,227.35001,227.10001,233.45
3234,2012-11-09,226.31,224.6002,230.97
3235,2012-11-12,226.47,225.41,229.21989
3236,2012-11-13,226.60001,224.71001,227.89999
3237,2012-11-14,222.95,222.50999,227.41
3238,2012-11-15,220.599,218.17999,225.16
3239,2012-11-16,225.23,218.64,226.25
3240,2012-11-19,229.71001,227.45,232.5
3241,2012-11-20,233.78,229.5,233.82001
3242,2012-11-21,238.03,232.75,238.67
3243,2012-11-23,239.88,236.48,240.0
3244,2012-11-26,243.62,238.0,244.319
3245,2012-11-27,243.4017,241.53999,245.67
3246,2012-11-28,247.11,241.504,247.23
3247,2012-11-29,251.27,247.5,252.48
3248,2012-11-30,252.05,248.27,252.64999
3249,2012-12-03,250.3291,250.0,254.16
3250,2012-12-04,252.4881,248.66,253.0
3251,2012-12-05,253.96001,250.38,255.55
3252,2012-12-06,253.37,251.50999,255.17
3253,2012-12-07,253.2681,252.00999,255.21001
3254,2012-12-10,247.77,247.3,254.78
3255,2012-12-11,250.69,246.64999,253.48
3256,2012-12-12,251.75999,250.06,254.36
3257,2012-12-13,251.25,250.02,254.53999
3258,2012-12-14,249.19,247.78999,251.89999
3259,2012-12-17,253.86,249.25999,254.0
3260,2012-12-18,260.39999,254.57001,263.10999
3261,2012-12-19,257.98999,257.67999,261.66989
3262,2012-12-20,261.5,256.54001,262.41
3263,2012-12-21,256.92001,255.74001,258.38
3264,2012-12-24,258.62,256.95999,259.5
3265,2012-12-26,248.63139,248.03999,257.42001
3266,2012-12-27,248.31,242.86,249.35001
3267,2012-12-28,245.17999,245.05,247.44
3268,2012-12-31,250.87,242.75,252.41
3269,2013-01-02,257.31,253.25999,258.09991
3270,2013-01-03,258.48001,256.37,260.88
3271,2013-01-04,259.14999,256.64999,259.79999
3272,2013-01-07,268.4592,262.67001,269.72501
3273,2013-01-08,266.38,263.56699,268.98001
3274,2013-01-09,266.35001,265.401,269.5
3275,2013-01-10,265.34,262.29999,268.73999
3276,2013-01-11,267.94,264.10999,268.42999
3277,2013-01-14,272.73001,267.54001,274.26001
3278,2013-01-15,271.89999,269.29999,272.73001
3279,2013-01-16,268.92999,267.82999,271.23999
3280,2013-01-17,270.48001,269.20999,271.97
3281,2013-01-18,272.12,269.60001,274.5
3282,2013-01-22,270.19,269.23001,272.10001
3283,2013-01-23,268.10999,266.64999,271.09
3284,2013-01-24,273.62,269.37,276.64999
3285,2013-01-25,283.98999,274.39999,284.72
3286,2013-01-28,276.04001,274.39999,284.48001
3287,2013-01-29,260.35001,258.35001,275.45999
3288,2013-01-30,272.76401,267.10999,284.20001
3289,2013-01-31,265.5,263.6991,275.94
3290,2013-02-01,265.0,262.79999,268.92999
3291,2013-02-04,259.98001,259.07001,264.68399
3292,2013-02-05,266.89001,261.45999,268.03
3293,2013-02-06,262.22,261.10999,266.89001
3294,2013-02-07,260.23001,255.11,264.10001
3295,2013-02-08,261.95001,260.55499,265.25
3296,2013-02-11,257.20999,256.60001,263.25
3297,2013-02-12,258.70001,257.0,260.16
3298,2013-02-13,269.47,260.29999,269.95999
3299,2013-02-14,269.23999,265.39999,270.64999
3300,2013-02-15,265.09,263.10999,268.92001
3301,2013-02-19,269.75,264.5,270.10999
3302,2013-02-20,266.41,266.371,274.29999
3303,2013-02-21,265.94,263.25,269.48001
3304,2013-02-22,265.42001,261.60999,267.10999
3305,2013-02-25,259.87,259.64999,268.694
3306,2013-02-26,259.35999,255.73,262.04001
3307,2013-02-27,263.25,256.85999,265.82999
3308,2013-02-28,264.26999,260.63,267.0
3309,2013-03-01,265.73999,261.04001,266.60001
3310,2013-03-04,273.10999,264.14001,273.29999
3311,2013-03-05,275.59,269.98999,276.67999
3312,2013-03-06,273.79001,271.832,276.48901
3313,2013-03-07,273.88,271.85001,274.79999
3314,2013-03-08,274.19,271.5,275.44
3315,2013-03-11,271.23999,270.39999,273.98999
3316,2013-03-12,274.13,270.36011,277.39999
3317,2013-03-13,275.10001,272.64001,276.5
3318,2013-03-14,265.73999,263.53,270.0
3319,2013-03-15,261.82001,260.04999,267.26001
3320,2013-03-18,257.89001,257.12,261.48999
3321,2013-03-19,256.41,252.62,259.5
3322,2013-03-20,257.27802,254.55009,259.76001
3323,2013-03-21,253.39,252.67999,257.0
3324,2013-03-22,257.75,252.07001,257.76999
3325,2013-03-25,256.01999,254.5,259.42899
3326,2013-03-26,260.31,256.28,261.48001
3327,2013-03-27,265.29999,257.89999,265.92999
3328,2013-03-28,266.48999,264.06,267.375
3329,2013-04-01,261.60999,261.01001,267.39999
3330,2013-04-02,263.32199,260.54999,265.89001
3331,2013-04-03,259.03,257.75,263.67001
3332,2013-04-04,259.07999,256.12,260.41
3333,2013-04-05,255.48,253.67,256.17999
3334,2013-04-08,258.95001,255.63,259.67899
3335,2013-04-09,261.14001,257.0,262.60999
3336,2013-04-10,264.76999,259.32001,265.98001
3337,2013-04-11,269.85001,264.73999,270.97
3338,2013-04-12,272.87,267.01999,273.26999
3339,2013-04-15,267.72,267.10001,275.12
3340,2013-04-16,272.34,268.06,272.79999
3341,2013-04-17,267.39999,264.25,270.85001
3342,2013-04-18,259.42001,256.60001,266.9899
3343,2013-04-19,260.32001,257.5,262.88
3344,2013-04-22,263.54999,258.03,264.60001
3345,2013-04-23,268.89999,264.5,269.87
3346,2013-04-24,268.78,266.81,271.47
3347,2013-04-25,274.70001,270.5,275.79999
3348,2013-04-26,254.81,252.81,272.01999
3349,2013-04-29,249.74001,249.14999,257.01001
3350,2013-04-30,253.81,248.56,254.67999
3351,2013-05-01,248.23,245.75,254.2
3352,2013-05-02,252.55,245.78,252.92999
3353,2013-05-03,258.04999,254.7,259.25
3354,2013-05-06,255.72,253.4201,259.5
3355,2013-05-07,257.73001,252.9101,259.73999
3356,2013-05-08,258.67999,255.334,260.29501
3357,2013-05-09,260.16,256.88,263.54999
3358,2013-05-10,263.63,260.20999,263.64999
3359,2013-05-13,264.51001,262.0,265.88
3360,2013-05-14,268.32999,264.02802,269.39999
3361,2013-05-15,266.56,264.56,269.04999
3362,2013-05-16,264.12,263.85001,268.42999
3363,2013-05-17,269.89999,265.0,269.98001
3364,2013-05-20,267.63,266.5,271.79001
3365,2013-05-21,268.85999,267.66,270.76999
3366,2013-05-22,262.95999,260.79999,267.59
3367,2013-05-23,261.79999,259.59,263.17001
3368,2013-05-24,261.73999,258.34,261.92999
3369,2013-05-28,267.29001,266.0,271.10001
3370,2013-05-29,265.53,264.84399,268.25
3371,2013-05-30,266.82999,265.61499,268.57001
3372,2013-05-31,269.20001,265.94,271.91
3373,2013-06-03,266.88,262.95001,269.10999
3374,2013-06-04,265.70001,263.01999,268.88
3375,2013-06-05,267.17001,265.01999,271.66
3376,2013-06-06,267.82999,264.20999,270.5
3377,2013-06-07,276.87,269.13,280.10001
3378,2013-06-10,281.07001,275.23999,282.47
3379,2013-06-11,274.78,274.23999,278.41101
3380,2013-06-12,271.67001,270.45001,276.79999
3381,2013-06-13,275.79001,270.2901,276.79999
3382,2013-06-14,273.98999,273.44199,277.07001
