,Date,Price,SMA10,SMA20,SMA50,SMA100,SMA200,EMA12,EMA26,RSI,UBB,LBB
0,2000-01-03,89.375,,,,,,89.375,89.375,,,
1,2000-01-04,81.9375,,,,,,88.23076923076923,88.23076923076923,,,
2,2000-01-05,69.75,,,,,,85.38757396449704,85.38757396449704,,,
3,2000-01-06,65.5625,,,,,,82.33756258534365,82.33756258534365,,,
4,2000-01-07,69.5625,,,,,,80.37216834144462,80.37216834144462,,,
5,2000-01-10,69.1875,,,,,,78.65145013506853,78.65145013506853,,,
6,2000-01-11,66.75,,,,,,76.82045780659645,76.82045780659645,,,
7,2000-01-12,63.5625,,,,,,74.780771990197,74.780771990197,,,
8,2000-01-13,65.9375,,,,,,73.42026860708977,73.42026860708977,,,
9,2000-01-14,64.25,70.5875,,,,,72.00945805215288,72.00945805215288,,,
10,2000-01-18,64.125,68.0625,,,,,70.79646450566783,70.79646450566783,,,
11,2000-01-19,66.8125,66.55,,,,,70.18354688941125,70.18354688941125,,,
12,2000-01-20,64.75,66.05,,,,,69.3476165987326,69.3476165987326,,,
13,2000-01-21,62.0625,65.7,,,,,68.22682942969682,68.22682942969682,19.944979367262718,,
14,2000-01-24,70.125,65.75625,,,,,68.51885567128193,68.51885567128193,32.00934579439253,,
15,2000-01-25,69.25,65.7625,,,,,68.63133941416163,68.63133941416163,36.48468708388815,,
16,2000-01-26,64.8125,65.56875,,,,,68.04382565813677,68.04382565813677,43.70015948963318,,
17,2000-01-27,66.9375,65.90625,,,,,67.87362171073111,67.87362171073111,51.851851851851855,,
18,2000-01-28,61.6875,65.48125,,,,,66.92191067831095,66.92191067831095,39.73941368078176,,
19,2000-01-31,64.5625,65.5125,68.05,68.05,,,66.55892442010926,66.55892442010926,44.34250764525994,81.3069247049072,61.4215376475464
20,2000-02-01,67.4375,65.84375,66.953125,66.953125,,,66.69408989393861,66.69408989393861,50.8320726172466,75.61460154772799,62.62238672613601
21,2000-02-02,69.4375,66.10625,66.328125,66.328125,,,67.11615298717882,67.11615298717882,57.320872274143305,71.56320326186912,63.71058586906544
22,2000-02-03,84.1875,68.05,67.05,67.05,,,69.74251406607439,69.74251406607439,67.38095238095238,76.53133554327714,62.30933222836143
23,2000-02-04,78.5625,69.7,67.7,67.7,,,71.09943497898603,71.09943497898603,62.67995570321152,78.4495868953673,62.32520655231635
24,2000-02-07,75.0,70.1875,67.971875,67.971875,,,71.69952190529587,71.69952190529587,59.081419624217126,79.18486052607174,62.36538223696412
25,2000-02-08,83.125,71.575,68.66875,68.66875,,,73.45728776601958,73.45728776601958,62.48803827751196,81.77278086840074,62.11673456579963
26,2000-02-09,80.25,73.11875,69.34375,69.34375,,,74.50232041740118,74.50232041740118,61.72022684310019,83.38864394949749,62.321303025251254
27,2000-02-10,76.1875,74.04375,69.975,69.975,,,74.76157881472407,74.76157881472407,60.46296296296296,84.06064031763889,62.93217984118055
28,2000-02-11,76.1875,75.49375,70.4875,70.4875,,,74.98095130476652,74.98095130476652,55.099894847528915,84.69991581005475,63.38129209497262
29,2000-02-14,74.4375,76.48125,70.996875,70.996875,,,74.89734341172552,74.89734341172552,54.30051813471502,84.99666793784843,63.99697853107578
30,2000-02-15,73.8125,77.11875,71.48125,71.48125,,,74.7304444253062,74.7304444253062,57.96460176991151,85.14630459576588,64.64872270211706
