PERMNO,date,BIDLO,ASKHI,PRC,vwretd
84788,2016-04-04,590.54999,599.50000,593.19000,-0.004395
84788,2016-04-05,585.25000,593.46997,586.14001,-0.010023
84788,2016-04-06,587.50000,602.39001,602.08002,0.011086
84788,2016-04-07,589.08002,599.59998,591.42999,-0.011668
84788,2016-04-08,589.00000,597.85999,594.59998,0.004332
84788,2016-04-11,594.90997,604.00000,595.92999,-0.001835
84788,2016-04-12,592.31000,604.06000,603.16998,0.010411
84788,2016-04-13,605.28998,616.81000,614.82001,0.011333
84788,2016-04-14,615.07001,624.38000,620.75000,-0.000461
84788,2016-04-15,618.10999,626.77002,625.89001,-0.000568
84788,2016-04-18,624.96033,637.64001,635.34998,0.006773
84788,2016-04-19,620.79999,638.01001,627.90002,0.004494
84788,2016-04-20,623.00000,636.54999,632.98999,0.001229
84788,2016-04-21,628.50000,637.82001,631.00000,-0.005277
84788,2016-04-22,611.56000,628.25000,620.50000,0.001837
84788,2016-04-25,616.25110,626.97998,626.20001,-0.002789
84788,2016-04-26,614.88000,626.75488,616.88000,0.003361
84788,2016-04-27,601.28003,615.95001,606.57001,0.002651
84788,2016-04-28,599.20001,626.79999,602.00000,-0.008579
84788,2016-04-29,654.00000,669.97998,659.59003,-0.004470
84788,2016-05-02,662.02509,685.50000,683.84998,0.006741
84788,2016-05-03,670.42999,680.29999,671.32001,-0.011115
84788,2016-05-04,662.14001,674.00000,670.90002,-0.006177
84788,2016-05-05,656.00000,676.48999,659.09003,-0.000446
84788,2016-05-06,656.01001,676.95001,673.95001,0.003523
84788,2016-05-09,671.40997,686.97998,679.75000,-0.000201
84788,2016-05-10,693.50000,704.54999,703.07001,0.012310
84788,2016-05-11,701.65002,719.00000,713.22998,-0.008304
84788,2016-05-12,711.51001,722.45001,717.92999,-0.000776
84788,2016-05-13,706.51001,719.25000,709.91998,-0.007973
84788,2016-05-16,700.28003,713.25000,710.65997,0.010223
84788,2016-05-17,693.90997,714.46997,695.27002,-0.008599
84788,2016-05-18,688.76001,702.53992,697.45001,-0.000808
84788,2016-05-19,689.56000,699.40002,698.52002,-0.003796
84788,2016-05-20,700.00000,707.23999,702.79999,0.007650
84788,2016-05-23,696.41998,706.00000,696.75000,-0.001792
84788,2016-05-24,698.00000,707.50000,704.20001,0.013127
84788,2016-05-25,705.51593,710.85999,708.34998,0.007329
84788,2016-05-26,707.29303,715.00000,714.90997,-0.000160
84788,2016-05-27,711.09998,716.59998,712.23999,0.004419
84788,2016-05-31,711.32001,724.22998,722.78998,-0.000349
84788,2016-06-01,718.21997,726.42999,719.44000,0.002369
84788,2016-06-02,715.50012,728.28003,728.23999,0.003604
84788,2016-06-03,718.42999,727.00000,725.53998,-0.001957
84788,2016-06-06,724.41998,731.50000,726.72998,0.006138
84788,2016-06-07,720.54999,730.00000,723.73999,0.002124
84788,2016-06-08,721.59998,729.41998,726.64001,0.003567
84788,2016-06-09,722.29999,728.90997,727.65002,-0.002820
84788,2016-06-10,714.21002,724.97998,717.90997,-0.011244
84788,2016-06-13,711.15997,721.98999,715.23999,-0.008144
84788,2016-06-14,712.27002,720.80499,719.29999,-0.002783
84788,2016-06-15,713.35217,722.56000,714.26001,-0.000495
84788,2016-06-16,705.29999,718.00000,717.51001,0.001909
84788,2016-06-17,699.17999,718.20001,706.39001,-0.001749
84788,2016-06-20,710.81000,721.31000,714.01001,0.007289
84788,2016-06-21,712.72101,718.40002,715.82001,0.002338
84788,2016-06-22,707.56500,717.00000,710.59998,-0.001868
84788,2016-06-23,712.50000,722.12000,722.08002,0.014432
84788,2016-06-24,692.20001,712.52917,698.96002,-0.036670
84788,2016-06-27,682.11499,696.81891,691.35999,-0.020346
84788,2016-06-28,698.17139,708.00000,707.95001,0.018062
84788,2016-06-29,713.53998,719.50000,715.59998,0.017619
84788,2016-06-30,712.53998,719.37000,715.62000,0.013193
84788,2016-07-01,716.53998,728.00000,725.67999,0.003010
84788,2016-07-05,719.60999,728.10999,728.09998,-0.008237
84788,2016-07-06,722.58002,737.77002,737.60999,0.005440
84788,2016-07-07,731.63000,739.54999,736.57001,-0.000689
84788,2016-07-08,738.00000,746.09998,745.81000,0.015492
84788,2016-07-11,747.00000,755.90002,753.78003,0.004218
84788,2016-07-12,740.33002,757.34003,748.21002,0.007935
84788,2016-07-13,741.25000,756.87000,742.63000,-0.000234
84788,2016-07-14,739.02002,749.03998,741.20001,0.004691
84788,2016-07-15,734.04999,746.54999,735.44000,-0.000801
84788,2016-07-18,728.71997,741.59540,736.07001,0.002604
84788,2016-07-19,732.31000,743.33002,739.95001,-0.002367
84788,2016-07-20,740.70001,746.25000,745.71997,0.004635
84788,2016-07-21,742.79181,749.35999,744.42999,-0.003327
84788,2016-07-22,743.53003,751.28003,744.85999,0.004505
84788,2016-07-25,735.34998,748.50000,739.60999,-0.003157
84788,2016-07-26,732.75250,743.13000,735.59003,0.001615
84788,2016-07-27,733.85999,740.94000,736.66998,-0.001246
84788,2016-07-28,739.70001,753.35999,752.60999,0.001675
84788,2016-07-29,755.00000,766.00000,758.81000,0.002629
84788,2016-08-01,757.06000,770.50000,767.73999,-0.002253
84788,2016-08-02,757.02002,765.01001,760.58002,-0.007111
84788,2016-08-03,752.25000,758.89001,754.64001,0.004389
84788,2016-08-04,750.34998,765.00000,760.77002,0.000813
84788,2016-08-05,763.09003,768.46997,765.97998,0.008069
84788,2016-08-08,761.01501,767.00000,766.56000,0.000104
84788,2016-08-09,766.90002,772.59998,768.31000,0.001068
84788,2016-08-10,766.19000,772.09998,768.56000,-0.002559
84788,2016-08-11,769.12000,773.75000,771.23999,0.004826
84788,2016-08-12,768.42249,773.15002,772.56000,-0.000497
84788,2016-08-15,767.71002,772.03998,768.48999,0.004014
84788,2016-08-16,763.82001,768.73169,764.03998,-0.005482
84788,2016-08-17,759.19897,765.21997,764.63000,0.001043
84788,2016-08-18,760.59998,765.16998,764.46002,0.003389
84788,2016-08-19,756.89001,762.48999,757.31000,-0.001828
84788,2016-08-22,752.09998,759.84998,759.47998,-0.000428
84788,2016-08-23,761.00000,764.70001,762.45001,0.002827
84788,2016-08-24,755.35999,763.40997,757.25000,-0.006041
84788,2016-08-25,754.74103,760.56000,759.21997,-0.000675
84788,2016-08-26,759.79498,770.00000,769.00000,-0.001829
84788,2016-08-29,768.59998,774.97998,771.28998,0.005226
84788,2016-08-30,765.56000,771.83582,767.58002,-0.001515
84788,2016-08-31,764.00000,769.64001,769.15997,-0.002579
84788,2016-09-01,766.75000,772.03998,770.62000,0.000748
84788,2016-09-02,771.70001,776.00000,772.44000,0.005889
84788,2016-09-06,770.21997,789.47998,788.87000,0.003391
84788,2016-09-07,784.33002,790.78998,784.47998,0.000822
84788,2016-09-08,781.44000,786.50000,784.06000,-0.002076
84788,2016-09-09,760.10999,781.00000,760.14001,-0.025031
84788,2016-09-12,756.00000,772.65997,771.48999,0.013353
84788,2016-09-13,759.04999,769.89001,761.01001,-0.015863
84788,2016-09-14,758.84998,767.50000,761.09003,-0.000528
84788,2016-09-15,757.58002,770.87000,769.69000,0.010108
84788,2016-09-16,771.65997,780.46002,778.52002,-0.003870
84788,2016-09-19,771.00000,781.94000,775.09998,0.001387
84788,2016-09-20,776.00000,781.37000,780.21997,-0.000364
84788,2016-09-21,779.01001,790.69000,789.73999,0.011873
84788,2016-09-22,794.27002,805.88898,804.70001,0.007820
84788,2016-09-23,802.12000,807.75000,805.75000,-0.005946
84788,2016-09-26,797.14502,805.92999,799.15997,-0.008232
84788,2016-09-27,801.10999,816.64001,816.10999,0.005104
84788,2016-09-28,817.03369,830.14001,828.71997,0.006717
84788,2016-09-29,824.63000,837.50000,829.04999,-0.009225
84788,2016-09-30,832.40002,839.95001,837.31000,0.007840
84788,2016-10-03,831.25000,839.85999,836.73999,-0.003052
84788,2016-10-04,830.26001,842.36499,834.03003,-0.005604
84788,2016-10-05,836.12000,845.66998,844.35999,0.004945
84788,2016-10-06,840.59998,847.21002,841.65997,-0.000753
84788,2016-10-07,837.45001,845.95001,839.42999,-0.003834
84788,2016-10-10,840.27002,845.20001,841.71002,0.005602
84788,2016-10-11,828.34998,841.28998,831.00000,-0.012628
84788,2016-10-12,830.09998,837.66602,834.09003,0.000933
84788,2016-10-13,821.21002,831.79999,829.28003,-0.003329
84788,2016-10-14,822.96002,835.73999,822.96002,-0.000323
84788,2016-10-17,811.67999,822.00000,812.95001,-0.002528
84788,2016-10-18,815.02002,823.26001,817.65002,0.006565
84788,2016-10-19,815.16998,820.66998,817.69000,0.003002
84788,2016-10-20,803.09998,815.71002,810.32001,-0.001643
84788,2016-10-21,809.00000,819.41998,818.98999,-0.000113
84788,2016-10-24,822.21002,838.29999,838.09003,0.004440
84788,2016-10-25,833.21997,843.09003,835.17999,-0.004373
84788,2016-10-26,820.00000,833.44000,822.59003,-0.002783
84788,2016-10-27,815.42999,831.71997,818.35999,-0.003988
84788,2016-10-28,774.60999,789.48999,776.32001,-0.002573
84788,2016-10-31,780.10999,793.70001,789.82001,0.000429
84788,2016-11-01,776.71301,800.84003,785.40997,-0.006778
84788,2016-11-02,763.54999,784.75000,765.56000,-0.007688
84788,2016-11-03,764.00000,777.00000,767.03003,-0.003944
84788,2016-11-04,753.23010,766.00000,755.04999,-0.001242
84788,2016-11-07,770.94000,787.73199,784.92999,0.020950
84788,2016-11-08,779.09998,791.73993,787.75000,0.003893
84788,2016-11-09,760.09003,777.50000,771.88000,0.012066
84788,2016-11-10,717.70001,778.83002,742.38000,0.001979
84788,2016-11-11,728.90002,743.26001,739.01001,0.000262
84788,2016-11-14,710.09998,746.00000,719.07001,0.002388
84788,2016-11-15,725.98999,746.78003,743.23999,0.007909
84788,2016-11-16,735.60999,749.87000,746.48999,-0.001521
84788,2016-11-17,748.00000,757.50000,756.40002,0.004613
84788,2016-11-18,757.64349,767.73999,760.15997,-0.001360
84788,2016-11-21,765.10999,780.34998,780.00000,0.007779
84788,2016-11-22,781.00000,792.40002,785.33002,0.003040
84788,2016-11-23,773.12000,781.75000,780.12000,0.000945
84788,2016-11-25,777.90002,786.75000,780.37000,0.003640
84788,2016-11-28,764.23999,777.00000,766.77002,-0.005941
84788,2016-11-29,761.32001,769.89001,762.52002,0.000960
84788,2016-11-30,750.25000,768.09003,750.57001,-0.001561
84788,2016-12-01,738.03003,753.37000,743.65002,-0.004214
84788,2016-12-02,736.70001,748.49030,740.34003,0.000699
84788,2016-12-05,742.00000,761.48999,759.35999,0.007305
84788,2016-12-06,757.25000,768.23999,764.71997,0.004762
84788,2016-12-07,755.82001,770.41998,770.41998,0.012400
84788,2016-12-08,765.19000,773.78998,767.33002,0.003747
84788,2016-12-09,765.34003,770.25000,768.65997,0.003913
84788,2016-12-12,757.20001,766.89001,760.12000,-0.002453
84788,2016-12-13,762.00000,782.46002,774.34003,0.005769
84788,2016-12-14,762.81000,780.85999,768.82001,-0.009623
84788,2016-12-15,760.31000,769.09998,761.00000,0.003591
84788,2016-12-16,754.00000,765.13000,757.77002,-0.001159
84788,2016-12-19,756.15997,770.50000,766.00000,0.002093
84788,2016-12-20,767.71002,774.39001,771.21997,0.004312
84788,2016-12-21,765.70001,771.21997,770.59998,-0.002498
84788,2016-12-22,763.02002,771.21002,766.34003,-0.002736
84788,2016-12-23,757.98999,766.50000,760.59003,0.001845
84788,2016-12-27,761.20001,774.65002,771.40002,0.002521
84788,2016-12-28,770.50000,780.00000,772.13000,-0.007987
84788,2016-12-29,760.84998,773.40002,765.15002,0.000587
84788,2016-12-30,748.28003,767.39990,749.87000,-0.004044
84788,2017-01-03,747.70001,758.75952,753.66998,0.008213
84788,2017-01-04,754.20001,759.67999,757.17999,0.008625
84788,2017-01-05,760.25568,782.39990,780.45001,-0.000951
84788,2017-01-06,778.47998,799.44000,795.98999,0.002316
84788,2017-01-09,791.77002,801.77417,796.91998,-0.003931
84788,2017-01-10,789.54340,798.00000,795.90002,0.001313
84788,2017-01-11,789.51001,799.50000,799.02002,0.003230
84788,2017-01-12,799.50000,814.13000,813.64001,-0.002539
84788,2017-01-13,811.40002,821.65002,817.14001,0.002823
84788,2017-01-17,803.44000,816.00000,809.71997,-0.003699
84788,2017-01-18,804.27002,811.72998,807.47998,0.001422
84788,2017-01-19,807.32001,813.51001,809.03998,-0.003891
84788,2017-01-20,806.26001,816.02002,808.33002,0.003628
84788,2017-01-23,805.08002,818.50000,817.88000,-0.001925
84788,2017-01-24,814.50000,823.98999,822.44000,0.008385
84788,2017-01-25,825.28802,837.41827,836.52002,0.008089
84788,2017-01-26,833.00000,843.84003,839.15002,-0.001152
84788,2017-01-27,829.44000,839.70001,835.77002,-0.001601
84788,2017-01-30,816.38000,833.50000,830.38000,-0.007064
84788,2017-01-31,819.56000,826.98999,823.47998,0.000838
84788,2017-02-01,824.94000,833.78003,832.34998,0.000284
84788,2017-02-02,828.26001,842.48999,839.95001,0.000599
84788,2017-02-03,804.00000,818.29999,810.20001,0.007808
84788,2017-02-06,803.00000,810.71997,807.64001,-0.002718
84788,2017-02-07,807.50000,816.15997,812.50000,-0.000544
84788,2017-02-08,812.50000,821.47900,819.71002,0.001223
84788,2017-02-09,819.71002,825.00000,821.35999,0.006498
84788,2017-02-10,822.84998,828.00000,827.46002,0.004108
84788,2017-02-13,828.54999,842.99988,836.53003,0.004658
84788,2017-02-14,831.45221,838.31000,836.39001,0.003887
84788,2017-02-15,832.82001,842.81000,842.70001,0.004791
84788,2017-02-16,839.37500,845.00000,844.14001,-0.001253
84788,2017-02-17,840.72998,847.27002,845.07001,0.001899
84788,2017-02-21,847.25000,857.97998,856.44000,0.005817
84788,2017-02-22,852.17999,858.42999,855.60999,-0.001743
84788,2017-02-23,848.00000,860.85999,852.19000,-0.000911
84788,2017-02-24,837.75012,845.81000,845.23999,0.000447
84788,2017-02-27,839.66998,852.50000,848.64001,0.001999
84788,2017-02-28,842.04999,854.09003,845.03998,-0.004651
84788,2017-03-01,849.01001,854.83002,853.08002,0.013383
84788,2017-03-02,847.28003,854.82001,848.90997,-0.006866
84788,2017-03-03,846.27002,851.98499,849.88000,0.000944
84788,2017-03-06,841.12000,848.48999,846.60999,-0.003811
84788,2017-03-07,843.75000,848.46002,846.02002,-0.003456
84788,2017-03-08,846.78998,853.07001,850.50000,-0.003234
84788,2017-03-09,850.31000,856.39990,853.00000,-0.000243
84788,2017-03-10,851.71997,857.34998,852.46002,0.003447
84788,2017-03-13,851.71002,855.69000,854.59003,0.001669
84788,2017-03-14,847.54999,853.75000,852.53003,-0.004184
84788,2017-03-15,847.10999,854.45001,852.96997,0.010129
84788,2017-03-16,850.51001,855.50000,853.41998,-0.000613
84788,2017-03-17,850.64001,853.83002,852.31000,-0.000814
84788,2017-03-20,851.01001,857.79999,856.96997,-0.002336
84788,2017-03-21,841.31000,862.79498,843.20001,-0.013617
84788,2017-03-22,839.04999,849.37000,848.06000,0.001796
84788,2017-03-23,844.79999,850.89001,847.38000,0.000157
84788,2017-03-24,843.53003,851.79999,845.60999,-0.000317
84788,2017-03-27,833.50000,850.29999,846.82001,-0.000363
84788,2017-03-28,850.09998,858.46002,856.00000,0.006901
84788,2017-03-29,859.02002,876.43799,874.32001,0.002268
84788,2017-03-30,871.65997,877.06000,876.34003,0.002603
84788,2017-03-31,876.65002,890.34998,886.53998,-0.001096
84788,2017-04-03,885.41998,893.48999,891.51001,-0.002630
84788,2017-04-04,890.28003,908.53839,906.83002,0.000622
84788,2017-04-05,905.62000,923.71997,909.28003,-0.004139
84788,2017-04-06,894.49268,917.18988,898.28003,0.003509
84788,2017-04-07,889.31000,900.09003,894.88000,-0.000716
84788,2017-04-10,899.00000,908.51001,907.03998,0.001469
84788,2017-04-11,897.50000,911.23999,902.35999,-0.000131
84788,2017-04-12,895.25012,904.09003,896.22998,-0.004581
84788,2017-04-13,884.48999,894.96997,884.66998,-0.007200
84788,2017-04-17,887.50000,902.38000,901.98999,0.008664
84788,2017-04-18,900.78003,909.60999,903.78003,-0.002514
84788,2017-04-19,897.36902,910.50000,899.20001,-0.001332
84788,2017-04-20,896.28998,905.32001,902.06000,0.007678
84788,2017-04-21,896.77002,903.65002,898.53003,-0.002846
84788,2017-04-24,903.82001,909.98999,907.40997,0.010766
84788,2017-04-25,903.00000,909.47998,907.62000,0.005969
84788,2017-04-26,907.56000,915.74902,909.28998,-0.000106
84788,2017-04-27,912.10999,921.85999,918.38000,-0.000041
84788,2017-04-28,924.33350,949.59003,924.98999,-0.002615
84788,2017-05-01,927.79999,954.40002,948.22998,0.002005
84788,2017-05-02,941.41302,950.09998,946.94000,0.000254
84788,2017-05-03,935.90002,946.00000,941.03003,-0.002575
84788,2017-05-04,934.21503,945.00000,937.53003,-0.000776
84788,2017-05-05,930.29999,940.78998,934.15002,0.005797
84788,2017-05-08,939.21002,949.04999,949.03998,-0.000819
84788,2017-05-09,950.20001,957.89001,952.82001,-0.000984
84788,2017-05-10,945.00000,953.74988,948.95001,0.002603
84788,2017-05-11,940.77502,950.28998,947.62000,-0.002718
84788,2017-05-12,951.53003,962.78998,961.34998,-0.001543
84788,2017-05-15,956.05499,963.15002,957.96997,0.005608
84788,2017-05-16,960.90997,970.06000,966.07001,-0.000385
84788,2017-05-17,944.12000,960.39569,944.76001,-0.018125
84788,2017-05-18,944.76001,962.75000,958.48999,0.003373
84788,2017-05-19,959.71997,968.91998,959.84003,0.007584
84788,2017-05-22,962.90002,971.38000,970.66998,0.005400
84788,2017-05-23,966.84998,975.20001,971.53998,0.001529
84788,2017-05-24,970.22998,981.00000,980.34998,0.002402
84788,2017-05-25,982.10999,999.00000,993.38000,0.003251
84788,2017-05-26,989.24908,998.65002,995.78003,0.000309
84788,2017-05-30,995.52002,1001.20001,996.70001,-0.002271
84788,2017-05-31,982.15997,1000.12000,994.62000,-0.000327
84788,2017-06-01,991.37000,998.98999,995.95001,0.009061
84788,2017-06-02,995.66998,1008.47998,1006.72998,0.003486
84788,2017-06-05,1003.51001,1013.21002,1011.34003,-0.001820
84788,2017-06-06,1001.25000,1016.50000,1003.00000,-0.002154
84788,2017-06-07,1002.00000,1010.24902,1010.07001,0.000727
84788,2017-06-08,1006.10999,1013.60999,1010.27002,0.001599
84788,2017-06-09,927.00000,1012.98999,978.31000,-0.000546
84788,2017-06-12,945.00000,975.95001,964.90997,-0.000867
84788,2017-06-13,966.09998,984.50000,980.78998,0.005333
84788,2017-06-14,966.71002,990.34003,976.46997,-0.002295
84788,2017-06-15,950.85999,965.72998,964.16998,-0.002975
84788,2017-06-16,982.00000,999.75000,987.71002,0.000542
84788,2017-06-19,989.90002,1017.00000,995.16998,0.007648
84788,2017-06-20,992.02002,1004.88000,992.59003,-0.007524
84788,2017-06-21,992.65179,1002.71997,1002.22998,-0.000753
84788,2017-06-22,997.20001,1006.95990,1001.29999,0.000802
84788,2017-06-23,998.02002,1004.62000,1003.73999,0.002919
84788,2017-06-26,992.00000,1009.79999,993.97998,0.000940
84788,2017-06-27,976.00000,998.79999,976.78003,-0.007480
84788,2017-06-28,969.21002,990.67999,990.33002,0.010019
84788,2017-06-29,965.25000,987.56000,975.92999,-0.008123
84788,2017-06-30,967.60999,983.46997,968.00000,0.001448
84788,2017-07-03,951.00012,974.48999,953.65997,0.003044
84788,2017-07-05,955.25000,975.00000,971.40002,0.000131
84788,2017-07-06,959.02002,974.40002,965.14001,-0.009238
84788,2017-07-07,969.14001,980.10999,978.76001,0.006451
84788,2017-07-10,983.50000,999.43921,996.46997,0.000501
84788,2017-07-11,983.71997,995.98999,994.13000,0.000236
84788,2017-07-12,998.09998,1008.54999,1006.51001,0.007698
84788,2017-07-13,995.90002,1006.88000,1000.63000,0.001731
84788,2017-07-14,996.89001,1004.45001,1001.81000,0.004854
84788,2017-07-17,1003.81000,1014.75000,1010.03998,0.000013
84788,2017-07-18,1004.00000,1026.03003,1024.44995,0.000457
84788,2017-07-19,1022.50000,1031.58997,1026.87000,0.005969
84788,2017-07-20,1022.51501,1034.96997,1028.69995,0.000032
84788,2017-07-21,1011.00000,1026.09998,1025.67004,-0.000924
84788,2017-07-24,1027.42786,1043.01001,1038.94995,-0.000133
84788,2017-07-25,1032.47998,1043.33459,1039.87000,0.003464
84788,2017-07-26,1043.19995,1053.19995,1052.80005,-0.000088
84788,2017-07-27,1040.18005,1083.31006,1046.00000,-0.002094
84788,2017-07-28,1001.00000,1032.84998,1020.03998,-0.001069
84788,2017-07-31,987.02002,1019.04999,987.78003,-0.000860
84788,2017-08-01,991.58002,1006.40002,996.19000,0.002360
84788,2017-08-02,981.72998,1003.21002,995.89001,-0.000989
84788,2017-08-03,984.59003,999.50000,986.91998,-0.002185
84788,2017-08-04,982.00000,991.67200,987.58002,0.002015
84788,2017-08-07,987.14001,995.00000,992.27002,0.001415
84788,2017-08-08,985.78998,996.28003,989.84003,-0.002774
84788,2017-08-09,975.27002,988.00000,982.01001,-0.001451
84788,2017-08-10,954.67999,979.85999,956.91998,-0.014430
84788,2017-08-11,951.38000,970.39001,967.98999,0.001508
84788,2017-08-14,976.19000,985.50000,983.29999,0.009838
84788,2017-08-15,982.00000,991.73999,982.73999,-0.001450
84788,2017-08-16,973.21997,986.46051,978.17999,0.002154
84788,2017-08-17,960.32001,977.84003,960.57001,-0.014576
84788,2017-08-18,954.65002,965.42999,958.46997,-0.001187
84788,2017-08-21,945.46002,961.20001,953.28998,0.000859
84788,2017-08-22,955.49500,967.92999,966.90002,0.009417
84788,2017-08-23,954.20001,962.00000,958.00000,-0.001923
84788,2017-08-24,941.14001,959.00000,952.45001,-0.001160
84788,2017-08-25,944.09998,957.62097,945.26001,0.002003
84788,2017-08-28,942.25000,953.00000,946.02002,0.000326
84788,2017-08-29,936.33002,956.00000,954.06000,0.000673
84788,2017-08-30,956.90619,969.40997,967.59003,0.004627
84788,2017-08-31,972.76001,981.00000,980.59998,0.006909
84788,2017-09-01,976.87500,984.50000,978.25000,0.002857
84788,2017-09-05,960.37000,976.76990,965.27002,-0.007632
84788,2017-09-06,960.59998,971.84003,967.79999,0.003195
84788,2017-09-07,972.54999,980.59003,979.46997,-0.000035
84788,2017-09-08,963.46997,979.88000,965.90002,-0.001271
84788,2017-09-11,974.21997,981.94000,977.96002,0.010264
84788,2017-09-12,975.51703,984.67181,982.58002,0.003552
84788,2017-09-13,979.41998,1000.00000,999.59998,0.000554
84788,2017-09-14,987.73999,998.56000,992.21002,-0.000493
84788,2017-09-15,984.03003,996.25000,986.78998,0.001831
84788,2017-09-18,968.16998,992.79218,974.19000,0.002008
84788,2017-09-19,967.46002,978.23999,969.85999,0.001123
84788,2017-09-20,962.16260,974.81000,973.21002,0.000921
84788,2017-09-21,962.02002,971.70001,964.65002,-0.002545
84788,2017-09-22,954.41998,965.60999,955.09998,0.001100
84788,2017-09-25,932.89001,949.41998,939.78998,-0.001885
84788,2017-09-26,931.75000,948.63000,938.59998,0.000214
84788,2017-09-27,943.29999,955.29999,950.87000,0.004983
84788,2017-09-28,950.10101,959.70001,956.40002,0.001612
84788,2017-09-29,958.37500,964.83002,961.34998,0.003331
84788,2017-10-02,952.12012,967.30499,959.19000,0.004547
84788,2017-10-03,950.37000,963.69000,957.09998,0.002502
84788,2017-10-04,954.04999,967.78998,965.45001,0.000781
84788,2017-10-05,969.64001,981.51001,980.84998,0.004775
84788,2017-10-06,975.64001,995.75000,989.58002,-0.000976
84788,2017-10-09,987.50000,998.50000,990.98999,-0.001991
84788,2017-10-10,980.09900,997.95001,987.20001,0.002719
84788,2017-10-11,986.69501,995.50000,995.00000,0.001952
84788,2017-10-12,992.40002,1008.44000,1000.92999,-0.001541
84788,2017-10-13,1001.03003,1007.77002,1002.94000,0.000885
84788,2017-10-16,1001.03998,1009.57172,1006.34003,0.001015
84788,2017-10-17,1004.38000,1011.46991,1009.13000,-0.000188
84788,2017-10-18,996.54999,1022.31000,997.00000,0.000990
84788,2017-10-19,980.23999,991.04999,986.60999,-0.000132
84788,2017-10-20,982.00000,994.62000,982.90997,0.004211
84788,2017-10-23,962.50000,986.77502,966.29999,-0.004277
84788,2017-10-24,965.00000,979.84998,975.90002,0.001659
84788,2017-10-25,966.23999,984.44000,972.90997,-0.005412
84788,2017-10-26,968.54999,982.90002,972.42999,0.001503
84788,2017-10-27,1050.55005,1105.57996,1100.94995,0.007594
84788,2017-10-30,1093.56006,1122.79004,1110.84998,-0.003397
84788,2017-10-31,1101.12012,1110.54004,1105.28003,0.002032
84788,2017-11-01,1096.73999,1108.96997,1103.68005,0.000748
84788,2017-11-02,1086.86914,1101.93506,1094.21997,0.000339
84788,2017-11-03,1088.52002,1112.68005,1111.59998,0.002854
84788,2017-11-06,1108.77002,1125.41003,1120.66003,0.002098
84788,2017-11-07,1117.50000,1130.59998,1123.17004,-0.001837
84788,2017-11-08,1119.10999,1135.54004,1132.88000,0.001387
84788,2017-11-09,1115.77002,1129.62085,1129.13000,-0.003605
84788,2017-11-10,1124.06006,1131.75000,1125.34998,-0.000269
84788,2017-11-13,1122.33997,1139.90002,1129.17004,0.000196
84788,2017-11-14,1123.89001,1138.00000,1136.83997,-0.002564
84788,2017-11-15,1121.63000,1131.75000,1126.68994,-0.004859
84788,2017-11-16,1130.05005,1138.16003,1137.29004,0.009345
84788,2017-11-17,1125.81006,1138.80005,1129.88000,-0.000923
84788,2017-11-20,1122.55005,1133.42004,1126.31006,0.001808
84788,2017-11-21,1128.19995,1140.00000,1139.48999,0.006547
84788,2017-11-22,1141.00000,1160.27002,1156.16003,-0.000067
84788,2017-11-24,1160.69995,1186.83997,1186.00000,0.002147
84788,2017-11-27,1191.15002,1213.41003,1195.82996,-0.001547
84788,2017-11-28,1188.52100,1205.33997,1193.59998,0.008844
84788,2017-11-29,1145.18994,1194.80005,1161.27002,-0.000729
84788,2017-11-30,1160.00000,1178.57007,1176.75000,0.007246
84788,2017-12-01,1152.00000,1179.65002,1162.34998,-0.001128
84788,2017-12-04,1128.00000,1175.19995,1133.94995,-0.001751
84788,2017-12-05,1124.73999,1159.27002,1141.56995,-0.004185
84788,2017-12-06,1136.07996,1155.89001,1152.34998,-0.001389
84788,2017-12-07,1151.00000,1163.18994,1159.79004,0.004025
84788,2017-12-08,1157.09998,1172.79004,1162.00000,0.005055
84788,2017-12-11,1157.00000,1169.90002,1168.92004,0.002784
84788,2017-12-12,1161.60999,1173.59998,1165.07996,0.000745
84788,2017-12-13,1160.27002,1170.87000,1164.13000,0.000539
84788,2017-12-14,1162.44995,1177.93005,1174.26001,-0.004378
84788,2017-12-15,1169.32996,1182.75000,1179.14001,0.007959
84788,2017-12-18,1180.91003,1194.78003,1190.57996,0.006757
84788,2017-12-19,1179.14014,1192.96997,1187.38000,-0.003411
84788,2017-12-20,1176.00000,1191.00000,1177.62000,-0.000102
84788,2017-12-21,1167.64001,1179.17004,1174.76001,0.002512
84788,2017-12-22,1167.83008,1174.61987,1168.35999,-0.000162
84788,2017-12-26,1160.55005,1178.31995,1176.76001,-0.000172
84788,2017-12-27,1175.60999,1187.29004,1182.26001,0.000846
84788,2017-12-28,1184.38000,1190.09998,1186.09998,0.002506
84788,2017-12-29,1167.50000,1184.00000,1169.46997,-0.004756
84788,2018-01-02,1170.51001,1190.00000,1189.01001,0.008516
84788,2018-01-03,1188.30005,1205.48999,1204.19995,0.005860
84788,2018-01-04,1204.66003,1215.86987,1209.58997,0.004005
84788,2018-01-05,1210.00000,1229.14001,1229.14001,0.005811
84788,2018-01-08,1232.03003,1253.07898,1246.87000,0.001817
84788,2018-01-09,1241.76001,1259.32996,1252.69995,0.000924
84788,2018-01-10,1237.22998,1254.32996,1254.32996,-0.001507
84788,2018-01-11,1256.45996,1276.77002,1276.68005,0.008303
84788,2018-01-12,1273.39246,1305.76001,1305.19995,0.006088
